"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA26LA030","ACC","201951","2025-10-28T17:30:00Z","McRae-Helena","Georgia","United States",,"N222HF","0247","false","Aviation","",,,"None","0","0","0","0","0",,,,"32.092047000000001","-82.881729000000007","HUGH NUNNALLY FARRIOR","COZY MK IV","AIR","MQW","TELFAIR-WHEELER","true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201951/pdf"
"ERA26LA025","ACC","201933","2025-10-28T10:03:00Z","Boca Raton","Florida","United States",,"N202RD, N825KS","G2020021, 17280791","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The low-wing pilot’s inadequate visual lookout, which resulted in a collision with another airplane while taxiing.","Personnel issues - Psychological - Attention/monitoring - Monitoring other aircraft - Pilot",,"26.373121999999999","-80.114744999999999","AKROTECH AVIATION INC, CESSNA","GILES G-202, 172R","AIR, AIR","KBCT","Boca Raton Airport","false, false","1, 1","REC, REC",,"PERS, INST","091, 091","Substantial, Substantial","VMC","HIGH ALPHA AERO LLC, Lynn University","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201933","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201933/pdf"
"GAA26WA015","ACC","201934","2025-10-28T04:00:00Z","Diani","Other Foreign","Kenya",,"5Y-CCA",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"CESSNA","208","AIR",,,"false",,,,,"UNK","Destroyed",,,"N/A",,"Prelim","","None"
"WPR26LA033","ACC","201932","2025-10-27T12:45:00Z","Richfield","Utah","United States",,"N49792","152-83517","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","Minor","0","0","1","1","0","The pilot’s failure to maintain directional control in gusting wind conditions during the takeoff roll.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.729999999999997","-112.09999999999999","CESSNA","152","AIR","RIF","Richfield Municipal","false","1","REC",,"PERS","091","Substantial","VMC","Sierra Lima Aviation LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201932","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201932/pdf"
"CEN26LA031","ACC","201928","2025-10-27T06:30:00Z","Chilton","Texas","United States",,"N5241N","1172","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.28745","-96.990269999999995","DENNEY","KITFOX","AIR","N/A",,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201928/pdf"
"CEN26LA030","ACC","201923","2025-10-26T10:18:00Z","El Paso","Texas","United States",,"N46CR","46-8608021","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.821476000000001","-106.09807000000001","PIPER","PA-46-310P","AIR","ELP","EL PASO INTL","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201923/pdf"
"GAA26WA014","ACC","201930","2025-10-25T14:20:00Z","Nuuk",,"Greenland",,"N9009F","18283322","false","Aviation","","2025-12-08T05:00:00Z",,"Fatal","1","0","0","1","0",,,,"64.293499999999995","-51.507167000000003","TEXTRON AVIATION INC","182T","AIR",,,"false","1",,,,"NUSN","Destroyed",,"Globe Aero LLC","N/A",,"Final","","None"
"GAA26WA013","INC","201920","2025-10-25T04:00:00Z","Ilopango","Other Foreign","El Salvador",,"N9417T",,"false","Aviation","","2025-10-30T04:00:00Z",,"None","0","0","0","0","0",,,,,,"CESSNA","210","AIR",,,"false",,,,,"NUSN","Unknown",,,"N/A",,"Final","","None"
"WPR26FA032","ACC","201919","2025-10-24T22:15:00Z","Lincoln","Montana","United States",,"N740TS","8601","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"46.965600000000002","-112.64896","CIRRUS DESIGN CORP","SR22T","AIR","S69","LINCOLN","false","1",,,"PERS","091","Destroyed","VMC","CLICKIT AIR LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201919/pdf"
"ERA26LA024","ACC","201925","2025-10-24T19:15:00Z","Somerville","Tennessee","United States",,"N3905F","28-7625269","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"35.215218999999998","-89.394712999999996","PIPER","PA-28-140","AIR","FYE","Fayette County Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201925/pdf"
"ERA26LA022","ACC","201922","2025-10-24T16:00:00Z","Williston","South Carolina","United States",,"N43822","12041628","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control of the airplane during the initial climb in gusting crosswind conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"33.371760999999999","-81.463987000000003","RANS EMPLOYEE FLYING CLUB","RANS S-6ES COYOTE II","AIR","95SC","BUCKEYE FLD","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201922","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201922/pdf"
"DCA26WA021","ACC","201938","2025-10-24T12:00:00Z","Liège","Other Foreign","Belgium",,"4XIAJ","28207","false","Aviation","","2025-11-03T05:00:00Z",,,,,,,,,,,,,"BOEING","767","AIR","EBLG","Liège Airport","false","2",,,,"121","Substantial",,"Challenge Airlines","N/A",,"Final","","None"
"CEN26LA029","ACC","201921","2025-10-23T18:13:00Z","Flippin","Arkansas","United States",,"N864R","CD-19","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"36.295749999999998","-92.584069","BEECH","35-33","AIR","FLP","Marion County Regional Airport","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201921/pdf"
"ERA26LA023","ACC","201924","2025-10-23T09:18:00Z","St. Augustine","Florida","United States",,"N95005","15285835","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","Minor","0","0","1","1",,"The student pilot’s failure to properly set the elevator trim prior to takeoff, which resulted in her inability to effectively control the airplane’s pitch and a collision with trees at the end of the runway during initial climb.","Aircraft - Aircraft systems - Flight control system - Elevator tab control system - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",,"29.978317000000001","-81.350532999999999","CESSNA","152","AIR","SGJ","NORTHEAST FLORIDA RGNL","false","1","REC",,"INST","091","Substantial","VMC","Florida Flyers Academy","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201924","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201924/pdf"
"DCA26FA019","ACC","201917","2025-10-23T04:00:00Z","Indiantown","Florida","United States",,"N514AX",,"false","Aviation","",,,,,,,,,,,,,,"AIR VEV INC","AIR ZERO2",,,,"false",,,"NSCH",,"091",,,"AIR VEV INC","In work",,,"",""
"ERA26LA026","ACC","201935","2025-10-23T00:00:00Z","Wetumpka","Alabama","United States",,"N545HF","4123","false","Aviation","",,,"None","0","0","0","0",,,,,"32.516666999999998","-86.316666999999995","EUROCOPTER","AS 350 B3","HELI","08A","Wetumpka Municipal Airport","false","1",,,"INST","091","Substantial","VMC","HAYNES AVIATION LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201935/pdf"
"WPR26FA031","ACC","201913","2025-10-22T19:30:00Z","Ekalaka","Montana","United States",,"N67GA","0485","false","Aviation","",,,"Fatal","4","0","0","4",,,,,"45.758718999999999","-104.66092999999999","ROBINSON HELICOPTER CO","R66","HELI",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201913/pdf"
"CEN26LA028","ACC","201914","2025-10-22T17:35:00Z","Hondo","Texas","United States",,"N17826","E-1036","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to extend the landing gear before landing due to distraction and his failure to conduct the Before Landing checklist.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"29.359131000000001","-99.177492000000001","BEECH","A36","AIR","HDO","South Texas Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201914","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201914/pdf"
"GAA26WA012","ACC","201910","2025-10-22T04:00:00Z","San Cristóba","Other Foreign","Venezuela",,"YV1443",,"false","Aviation","","2026-01-11T05:00:00Z",,"Fatal","2","0","0","2","0",,,,,,"PIPER","PA31T","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"CEN26LA027","ACC","201908","2025-10-21T12:08:00Z","Springfield","Missouri","United States",,"N74583","3923","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"37.220759999999999","-93.247713000000005","ROBINSON HELICOPTER","R22","HELI","3DW","DOWNTOWN","false","1",,,"INST","091","Substantial","VMC","So Fly Flight Training Academy, LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201908/pdf"
"CEN26FA026","ACC","201903","2025-10-21T12:01:00Z","Carencro","Louisiana","United States",,"N16PV","TH-2144","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"30.321154","-92.058723999999998","RAYTHEON AIRCRAFT COMPANY","G58","AIR",,,"false","2",,,"BUS","091","Destroyed","VMC","ALIGN AVIATION LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201903/pdf"
"ERA26FA019","ACC","201906","2025-10-21T10:44:00Z","Ruston","Louisiana","United States",,"N42BE","3903","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"32.472805000000001","-92.572293999999999","CIRRUS","SR22","AIR","RSN","RUSTON RGNL","false","1",,,"PERS","091","Destroyed","IMC","LASALLE MANAGEMENT COMPANY LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201906/pdf"
"DCA26WA020","INC","201931","2025-10-21T03:10:00Z","Bintulu",,"Malaysia",,"9M-MXR",,"false","Aviation","","2025-11-03T05:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","737","AIR",,,"false",,,,,"129","None",,"Malaysia Airlines","N/A",,"Final","","None"
"WPR26LA030","ACC","201912","2025-10-20T17:03:00Z","Long Beach","California","United States",,"N8183K","RAF-717","false","Aviation","",,,"Serious","0","2","0","1","1",,,,"33.830550000000002","-118.11232","RUTAN","Long-EZ","AIR","LGB","LONG BEACH (DAUGHERTY FLD)","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201912/pdf"
"DCA26WA017","ACC","201888","2025-10-20T04:53:00Z","Hong Kong",,"Hong Kong",,"TC-ACF",,"false","Aviation","",,,"Fatal","2","0","0","0","2",,,,"22.308889000000001","113.914444","BOEING","747","AIR","VHHH","Hong Kong International Airport","false","4",,"NSCH",,"NUSC","Substantial",,"Turkish AirACT","N/A",,"Prelim","","None"
"WPR26LA025","ACC","201898","2025-10-19T18:53:00Z","Queen Creek","Arizona","United States",,"N699PG","4636600","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0",,"The pilot’s improper runway alignment and failure to maintain clearance from powerlines. Contributing to the accident was sun glare, which obscured the pilot’s view of the runway.","Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Ability to respond/compensate, Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome",,"33.211973","-111.56307","PIPER AIRCRAFT INC","PA 46-350P","AIR",,,"false","1","TP",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201898","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201898/pdf"
"CEN26LA025","ACC","201892","2025-10-19T17:30:00Z","Eau Claire","Wisconsin","United States",,"N5865P","24-948","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to ensure that the landing gear was properly extended before landing. Contributing to the accident was the pilot’s unfamiliarity with the landing gear warning horn and failure to verify the gear was extended with the cockpit position indicators.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"44.870182","-91.477273999999994","PIPER","PA-24-250","AIR","EAU","CHIPPEWA VALLEY RGNL","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201892","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201892/pdf"
"CEN26FA023","ACC","201887","2025-10-19T16:31:00Z","Erie","Colorado","United States",,"N594TT","VL-3-521","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"40.008468999999998","-105.04688","JMB AIRCRAFT","VL-3LSA-912","AIR","EIK","ERIE MUNI","false","1",,,"INST","091","Substantial","VMC","Odyssey","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201887/pdf"
"GAA26WA023","ACC","201995","2025-10-18T15:05:00Z","Locarno","Other Foreign","Switzerland",,"HB-ZYZ","1205","false","Aviation","","2025-11-24T05:00:00Z",,"None","0","0","0","0","0",,,,"46.165300000000002","8.8778000000000006","GUIMBAL","CABRI","HELI","LSZL","Locarno Airport","false","1","REC",,"INST","NUSN","None",,"Swiss Helicopter AG","N/A",,"Final","","None"
"WPR26LA028","ACC","201901","2025-10-18T14:48:00Z","Phoenix","Arizona","United States",,"N4584N","24565","false","Aviation","",,,"None","0","0","0","0",,,,,"33.688305999999997","-112.08255","CESSNA","L-19E","AIR","DVT","PHOENIX DEER VALLEY","false","1",,,"PERS","091","Substantial",,"LEADING EDGE LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201901/pdf"
"WPR26LA029","ACC","201904","2025-10-18T14:30:00Z","Kilgore","Idaho","United States",,"N98RW","KA 19012436","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during the takeoff. Contributing to the accident was the separation of the control stick grip.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Flight control system - Control column section - Inadequate inspection",,"44.401333000000001","-111.88966000000001","RODERICK JAMES WILLMORE","KITFOX S7 SUPERSPORT","AIR","N/A",,"true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201904","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201904/pdf"
"GAA26WA053","ACC","202184","2025-10-18T04:00:00Z","Uljin","Other Foreign","Republic Of Korea",,"HL1172",,"false","Aviation","","2025-12-27T05:00:00Z",,"None","0","0","0","0","0",,,,,,"CESSNA","172","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"WPR26LA020","ACC","201889","2025-10-17T17:15:00Z","Condon","Montana","United States",,"N2345R","27-8154019","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"47.240000000000002","-113.17","PIPER","PA-23-250","AIR",,,"false","2",,,"PERS","091","Substantial","IMC","BLUE WAVE AIR LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201889/pdf"
"WPR26LA024","ACC","201897","2025-10-17T15:10:00Z","Paris","Idaho","United States",,"N1755A","18-1314","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The pilot receiving instruction’s failure to maintain directional control during landing and the flight instructor’s delayed remedial action, which resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",,"42.249833000000002","-111.34166","PIPER","PA-18","AIR","1U7","BEAR LAKE COUNTY","false","1","REC",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201897","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201897/pdf"
"WPR26LA022","ACC","201895","2025-10-17T14:20:00Z","Casa Grande","Arizona","United States",,"N531CT","06-12-11","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"32.994999999999997","-111.767","Flight Design GMBH","CTSW","AIR","CGZ","Casa Grande Municipal","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201895/pdf"
"CEN26FA022","ACC","201880","2025-10-17T12:54:00Z","Spruce Pine","North Carolina","United States",,"N8610X","004","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"35.941378999999998","-81.993969000000007","KITFOX","II","AIR","7A8","AVERY COUNTY/MORRISON FLD","true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201880/pdf"
"CEN26LA024","ACC","201891","2025-10-17T10:21:00Z","McKinney","Texas","United States",,"N3545W","83926","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"33.208404999999999","-96.742236000000005","VANS","RV8","AIR","52F",,"true","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201891/pdf"
"GAA26WA011","ACC","201893","2025-10-17T04:00:00Z","Morona Santiago","Other Foreign","Ecuador",,"HC-BCV",,"false","Aviation","","2025-10-25T04:00:00Z",,"None","0","0","0","0","0",,,,,,"CESSNA","172","AIR",,,"false",,,,,"NUSC","Substantial",,,"N/A",,"Final","","None"
"ERA26LA018","ACC","201875","2025-10-16T18:40:00Z","Cynthiana","Kentucky","United States",,"N159RJ","17702038","false","Aviation","",,,"Serious","0","1","1","2","0",,,,"38.378827999999999","-84.261484999999993","CESSNA","177","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201875/pdf"
"ANC26FA002","ACC","201878","2025-10-16T18:28:00Z","Bath","Michigan","United States",,"XA-JMR","258530","false","Aviation","",,,"Fatal","3","0","0","3","0",,,,"42.808700000000002","-84.390000000000001","RAYTHEON","Hawker 800XP","AIR",,,"false","2",,,"BUS","091","Destroyed","VMC","Aerolineas del Centro","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201878/pdf"
"DCA26LA012","ACC","201877","2025-10-16T07:43:00Z","Moab","Utah","United States",,"N17327","67582","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"38.595486000000001","-109.25594","BOEING","737","AIR",,,"false","2",,"SCHD",,"121","Substantial","VMC","United Air Lines","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201877/pdf"
"CEN26LA020","ACC","201865","2025-10-15T15:57:00Z","Reserve","Louisiana","United States",,"N82016","18-7909052","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The pilot’s inadvertent application of the wheel brakes after touchdown.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - Braking capability - Incorrect use/operation",,"30.083345999999999","-90.581564","PIPER","PA18","AIR","APS","PORT OF SOUTH LOUISIANA EXEC RGNL","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201865","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201865/pdf"
"WPR26FA019","ACC","201879","2025-10-15T15:47:00Z","Austin","Nevada","United States",,"CFETM","D9029","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"39.705981000000001","-116.95188","BEECH","V35","AIR",,,"false","1",,,"PERS","091","Substantial","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201879/pdf"
