"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA25LA369","ACC","201742","2025-09-28T11:00:00Z","Fort Myers","Florida","United States",,"N107AR","0009","false","Aviation","",,,"None","0","0","0","0",,,,,"26.651658999999999","-81.714797000000004","GREGORY A SPICOLA","AR-1","GYRO","FL59","BUCKINGHAM FLD","false","1",,,"PERS","091","Substantial","VMC","Seven Alpha Romeo LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201742/pdf"
"ANC25LA116","ACC","201756","2025-09-27T20:25:00Z","Alpine","Wyoming","United States",,"N101NX","309","false","Aviation","",,,"None","0","0","0","0",,,,,"43.10754","-111.03175","SOCATA","TBM 700","AIR","46U",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201756/pdf"
"CEN25LA399","ACC","201743","2025-09-27T20:15:00Z","Stephenville","Texas","United States",,"N26AJ","90444","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to ensure the canopy and the cockpit were properly secured during the hand prop sequence.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - (general) - (general) - Unintentional use/operation",,"32.215322","-98.177724999999995","VANS","RV9","AIR","SEP","Stephenville Clark Regional","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201743","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201743/pdf"
"CEN25LA397","ACC","201740","2025-09-27T19:00:00Z","Harvard","Illinois","United States",,"UNREG","NM.206","false","Aviation","DirectorBrief","2025-10-30T04:00:00Z","2025-11-04T18:00:00Z","None","0","0","0","0","0","The pilot’s failure of the pilot to maintain directional control during takeoff which resulted in a collision with cornstalks. Contributing to the accident was the pilot’s partially obscured vision due to sun glare.","Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.400284999999997","-88.635480999999999","DE HAVILLAND","DH82","AIR","0C0","DACY","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201740","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201740/pdf"
"CEN25LA398","ACC","201741","2025-09-27T17:31:00Z","Del Norte","Colorado","United States",,"N3635A","61P07748063387","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The loss of directional control during landing roll due to a flat tire.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft systems - Landing gear system - Tire casing - Failure",,"37.711446000000002","-106.35266","PIPER AIRCRAFT CORPORATION","PA-60-601P","AIR","RCV","ASTRONAUT KENT ROMINGER","false","2","REC",,"EXEC","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201741","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201741/pdf"
"ANC25LA114","ACC","201753","2025-09-27T17:20:00Z","Morgan","Utah","United States",,"N9197C","31296","false","Aviation","",,,"None","0","0","0","0",,,,,"41.147995999999999","-111.76785","CESSNA","180","AIR","42U","MORGAN COUNTY","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201753/pdf"
"WPR25LA299","ACC","201761","2025-09-27T17:00:00Z","Torrington","Wyoming","United States",,"N16MR","811-3","false","Aviation","",,,"Serious","0","1","0","1",,,,,"42.071528000000001","-104.16249999999999","VANS","RV3-A","AIR","TOR",,"true","1",,,"PERS","091","Substantial","VMC","VANGUARD SQUADRON INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201761/pdf"
"ANC25LA113","ACC","201752","2025-09-27T16:35:00Z","Los Banos","California","United States",,"N9410A","15231","false","Aviation","",,,"None","0","0","0","0",,,,,"37.058332999999998","-120.8685","CESSNA","140A","AIR","LSN","LOS BANOS MUNI","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201752/pdf"
"ERA25LA377","ACC","201777","2025-09-27T16:30:00Z","Okeechobee","Florida","United States",,"N8586A","2844164","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"Collision with a bird during cruise flight.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment",,"27.265699999999999","-80.855000000000004","PIPER","PA28R","AIR",,,"false","1","REC",,"INST","091","Substantial","VMC","SKYBORNE AIRLINE ACADEMY INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201777","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201777/pdf"
"ERA25FA367","ACC","201734","2025-09-27T15:18:00Z","Wallkill","New York","United States",,"N45BT","2339","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"41.624183000000002","-74.142302999999998","TOOP THOMAS A","GLASAIR SUPER II FT","AIR","N45","KOBELT","true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201734/pdf"
"CEN25LA396","ACC","201738","2025-09-27T13:30:00Z","Archer City","Texas","United States",,"N565VA","3107","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain clearance from power lines while herding livestock.","Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained",,"33.591999999999999","-98.730800000000002","BELL","206","HELI",,,"false","1","TS",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201738","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201738/pdf"
"WPR25LA298","ACC","201751","2025-09-27T10:50:00Z","Ilwaco","Washington","United States",,"N186X","1850437","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0",,"The pilot's inadequate preflight inspection, which resulted in a total loss of engine power due to fuel exhaustion.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"46.307099999999998","-123.96550000000001","CESSNA","185A","AIR","7W1","PORT OF ILWACO","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201751","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201751/pdf"
"WPR25LA297","ACC","201736","2025-09-26T15:53:00Z","Hayden","Idaho","United States",,"N7373A","29473","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"The student pilot’s inability to maintain control of the airplane during a sudden wind gust resulting in the airplane coming to rest inverted.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot",,"47.779397000000003","-116.8099","CESSNA","172","AIR","COE","COEUR D'ALENE/PAPPY BOYINGTON FLD","false","1","REC",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201736","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201736/pdf"
"WPR25FA294","ACC","201729","2025-09-26T14:06:00Z","Battle Ground","Washington","United States",,"N8219U","17252119","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"45.826675000000002","-122.57774999999999","CESSNA","172F","AIR","W52","GOHEEN","false","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201729/pdf"
"WPR25LA295","ACC","201730","2025-09-26T11:40:00Z","Billings","Montana","United States",,"N272C","20-01","false","Aviation","",,,"None","0","0","0","0",,,,,"45.807879","-108.54039","SIAI-MARCHETTI","SF260B","AIR","BIL",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201730/pdf"
"WPR25LA305","ACC","201794","2025-09-26T10:15:00Z","Lake Havasu City","Arizona","United States",,"N8171S","15061771","false","Aviation","",,,"Minor","0","0","2","2",,,,,"34.444664000000003","-114.25221000000001","CESSNA","150F","AIR","HII","LAKE HAVASU CITY","false","1",,,"POSI","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201794/pdf"
"CEN25LA402","ACC","201748","2025-09-25T19:25:00Z","Baton Rouge","Louisiana","United States",,"N361MB","525C0361","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0",,"The improper installation of the trunnion pin, which resulted in a failure of the right main landing gear. Contributing to the accident was the failure of maintenance personnel to follow the aircraft manufacturer’s maintenance procedures.","Personnel issues - Task performance - Maintenance - Installation - Maintenance personnel, Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Incorrect service/maintenance",,"30.532917000000001","-91.149889000000002","TEXTRON AVIATION INC","525C","AIR","BTR","Baton Rouge Metropolitan Airport, Ryan Field","false","2","TF",,"POSI","091","Substantial","VMC","Pacifia LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201748","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201748/pdf"
"CEN25LA393","ACC","201720","2025-09-25T16:30:00Z","Cambridge","Minnesota","United States",,"N851FH","25086","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0",,"The pilot’s continued operation of the faulty fuel selector valve which resulted in a loss of engine power due to fuel starvation. Contributing to the accident was the degraded operation of the fuel selector valve and the pilot’s poor decision to operate the airplane without first addressing the maintenance issue.","Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Damaged/degraded",,"45.565674999999999","-93.225899999999996","FLOYD G HALDERMAN JR","RV-6","AIR","CBG","CAMBRIDGE MUNI","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201720","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201720/pdf"
"CEN25LA394","ACC","201722","2025-09-25T12:30:00Z","Henderson","Texas","United States",,"N388TW","4697018","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to extend the main landing gear prior to landing, which resulted in a gear up landing. Contributing to the accident was the pilot’s distraction during the approach.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot",,"32.137430000000002","-94.850785999999999","PIPER","PA46","AIR","RFI","RUSK COUNTY","false","1","TP",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201722","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201722/pdf"
"WPR25LA291","ACC","201717","2025-09-25T07:53:00Z","Wittman","Arizona","United States",,"N246EA","1165 AT 912 LSA","false","Aviation","",,,"Minor","0","0","2","2",,,,,"33.764876999999998","-112.82611","PIPISTREL D O O","ALPHA TRAINER","AIR",,,"false","1",,,"INST","091","Substantial","VMC","MESA PILOT DEVELOPMENT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201717/pdf"
"DCA25LA339","INC","201709","2025-09-24T22:17:00Z","Roanoke","Virginia","United States",,"N21129","145703","false","Aviation","",,,"None","0","0","0","0",,,,,"37.334761999999998","-79.965093999999993","EMBRAER","EMB-145XR","AIR","ROA","Roanoke–Blacksburg Regional Airport","false","2",,"SCHD",,"121","Minor","IMC","CommuteAir","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201709/pdf"
"GAA25WA266","ACC","201716","2025-09-24T04:00:00Z","La Guaira","Other Foreign","Venezuela",,"YV3440",,"false","Aviation","",,,"Fatal","2","0","2","4",,,,,,,"LEARJET","55","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Prelim","","None"
"GAA25WA268","ACC","201723","2025-09-24T04:00:00Z","Lillooet","Other Foreign","Canada",,"C-GWNQ",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"BUSHMASTER","Super 22",,,,"false",,,,,,,,,"N/A",,,"","None"
"WPR25LA290","ACC","201708","2025-09-24T00:03:00Z","Whittier","Washington","United States",,"N955AL","0554","false","Aviation","",,,"Minor","0","0","4","4",,,,,"47.303333000000002","-121.303","EUROCOPTER","EC135","HELI",,,"false","2",,"NSCH","OWRK","135","Substantial","VMC","Air Methods LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201708/pdf"
"WPR25LA292","ACC","201727","2025-09-23T15:00:00Z","Fallbrook","California","United States",,"N766EE","18260217","false","Aviation","",,,"Minor","0","0","1","1",,,,,"33.352499999999999","-117.24516","CESSNA","182N","AIR","L18","Fallbrook Community Airpark","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201727/pdf"
"WPR25LA293","ACC","201728","2025-09-23T10:08:00Z","Lake Havasu City","Arizona","United States",,"N462HP","4636285","false","Aviation","DirectorBrief","2025-11-06T05:00:00Z","2025-11-06T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to extend the landing gear before landing due to distraction and failure to conduct the before landing checklist.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot",,"34.571123999999998","-114.35827","PIPER","PA 46-350P","AIR","HII","LAKE HAVASU CITY","false","1","TP",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201728","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201728/pdf"
"GAA25WA270","ACC","201739","2025-09-23T04:00:00Z","Aquidauana","Other Foreign","Brazil",,"PT-BAN",,"false","Aviation","",,,"Fatal","4","0","0","4",,,,,,,"CESSNA","175",,,,"false",,,,,,,,,"N/A",,,"","None"
"CEN25LA400","ACC","201745","2025-09-23T01:10:00Z","Rush City","Minnesota","United States",,"N14SS","34-7770385","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T17:00:00Z","None","0","0","0","0","0","The pilot’s failure to properly monitor the airplane glide path which resulted in the inadvertent descent below the approach minimum descent altitude and the impact with trees.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"45.685499999999998","-92.965500000000006","PIPER","PA-34-200","AIR","ROS","Rush City Regional","false","2","REC",,"PERS","091","Substantial","IMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201745","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201745/pdf"
