"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"DCA25LA190","ACC","200055","2025-04-20T10:20:00Z","Tahlequah","Oklahoma","United States",,"N461WN","32465","false","Aviation","DirectorBrief","2025-09-16T04:00:00Z","2025-09-16T18:00:00Z","Serious","0","1","0","1",,"The airplane’s encounter with moderate turbulence during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Personnel issues - Action/decision - Action - Incorrect action performance - Cabin crew",,"36","-95","BOEING","737-7H4","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","SOUTHWEST AIRLINES CO","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200055","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200055/pdf"
"CEN25LA161","ACC","200040","2025-04-19T16:00:00Z","Estherwood","Louisiana","United States",,"N83871","7AC-2552","false","Aviation","DirectorBrief","2025-08-21T04:00:00Z","2025-08-21T17:00:00Z","None","0","0","0","0",,"The non-certificated pilot’s failure to maintain altitude while maneuvering at low altitude that resulted in a descent and impact into terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Pilot",,"30.126632000000001","-92.446775000000002","CHAMPION","AERONCA 7AC","AIR","PVT","Private","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200040","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200040/pdf"
"WPR25LA138","ACC","200048","2025-04-19T12:37:00Z","Hood River","Oregon","United States",,"N5786S","115","false","Aviation","DirectorBrief","2025-07-03T04:00:00Z","2025-07-03T17:00:00Z","None","0","0","0","0",,"The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible",,"45.674280000000003","-121.52163","SCHWEIZER","SGS 2-33A","GLI","4S2","KEN JERNSTEDT AIRFIELD","false","0",,,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200048","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200048/pdf"
"WPR25LA136","ACC","200044","2025-04-19T12:06:00Z","Phoenix","Arizona","United States",,"N321WC","001","false","Aviation","",,,"None","0","0","0","0",,,,,"33.682181","-112.07396","D'Apuzzo","Senior Aero Sport","AIR","DVT","PHOENIX - DEER VALLEY","true","1",,,"PERS","091","Substantial","VMC","N321 WHISKEY CHARLIE LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200044/pdf"
"ERA25FA179","ACC","200037","2025-04-19T11:16:00Z","Trilla","Illinois","United States",,"N4679U","18051379","false","Aviation","",,,"Fatal","4","0","0","4","0",,,,"39.374189999999999","-88.36345","CESSNA","180","AIR","NA",,"false","1",,,"PERS","091","Destroyed","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200037/pdf"
"WPR25LA140","ACC","200050","2025-04-19T10:55:00Z","Placerville","California","United States",,"N6682S","15067482","false","Aviation","DirectorBrief","2025-07-03T04:00:00Z","2025-07-03T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control while landing with a crosswind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"38.725591999999999","-120.74894999999999","CESSNA","150","AIR","PVF","PLACERVILLE","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200050","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200050/pdf"
"GAA25WA150","ACC","200091","2025-04-19T08:30:00Z","SÃO JOSÉ DO RIO CLARO","Other Foreign","Brazil",,"PR-PRM","T34-420DC","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"-13.434167","-56.731389","AYRES","S2R","AIR",,,"false","1","TP",,"AAPL","NUSC","Destroyed",,"AEROAGRÍCOLA BELA VISTA LTDA - ME","N/A",,"Prelim","","None"
"CEN25FA157","ACC","200035","2025-04-18T21:11:00Z","Fremont","Nebraska","United States",,"N2908C","30808","false","Aviation","",,,"Fatal","3","0","0","3","0",,,,"41.415930000000003","-96.530159999999995","CESSNA","180","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200035/pdf"
"ERA25LA183","ACC","200052","2025-04-18T17:52:00Z","Taylorsville","North Carolina","United States",,"N497AR","LCF2","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","Serious","0","1","1","2","0","The pilot’s failure to maintain control of the airplane during an attempted go around in gusty tailwind conditions, which resulted in an aerodynamic stall and impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained",,"35.833530000000003","-81.23142","FRANK LOWELL C","PIETENPOL","AIR","PVT","Crossroads Grill Airstrip","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200052","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200052/pdf"
"ERA25LA221","ACC","200274","2025-04-18T15:15:00Z","Oxford","Maine","United States",,"N2607V","18117","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0","0","The flight instructor’s failure to maintain directional control during the landing roll in gusty crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"44.158543000000002","-70.484053000000003","CESSNA","170","AIR","81B","Oxford County Regional Airport","false","1","REC",,"INST","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200274","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200274/pdf"
"ENG25WA035","INC","200230","2025-04-18T13:56:00Z","Gran Canaria","Other Foreign","Spain",,"EC-MZZ",,"false","Aviation","","2025-08-18T04:00:00Z",,,,,,,,,,,,,"TECNAM","P2006T","AIR",,,"false",,,,,"UNK","None",,"Canavia","N/A",,"Final","","None"
"WPR25LA141","ACC","200051","2025-04-18T13:00:00Z","Placerville","California","United States",,"N1286B","5913","false","Aviation","DirectorBrief","2025-07-03T04:00:00Z","2025-07-03T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"38.799660000000003","-120.73742","LUSCOMBE","8","AIR","01CL","SWANSBORO COUNTRY","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200051","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200051/pdf"
"CEN25LA160","ACC","200039","2025-04-18T11:47:00Z","Danevang","Texas","United States",,"N5416","1030","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.03913","-96.284809999999993","GRUMMAN","G164","AIR","NA",,"false","1",,,"AAPL","137","Substantial","VMC","NELSON FLYERS INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200039/pdf"
"ERA25LA178","ACC","200034","2025-04-18T11:35:00Z","Bethlehem","Pennsylvania","United States",,"N937A","22-241","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0","0","The student pilot’s failure to maintain control of the airplane while landing in gusting crosswind conditions.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"40.655833000000001","-75.436389000000005","PIPER","PA-22","AIR","ABE","Lehigh Valley International Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200034","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200034/pdf"
"ERA25LA177","ACC","200033","2025-04-17T16:40:00Z","Greenville","South Carolina","United States",,"N8060R","MC-52","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"34.856943999999999","-82.347499999999997","BEECH","A24","AIR","GMU","Greenville Downtown Airport","false","1",,,"PERS","091","Substantial","VMC","L526 Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200033/pdf"
"DCA25LA185","ACC","200028","2025-04-17T12:42:00Z","Houston","Texas","United States",,"N7724A","36725","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T18:00:00Z","Serious","0","1","0","1",,"Serious Injury to a flight attendant sustained during an evacuation.","Aircraft - Aircraft power plant - Engine (turbine/turboprop) - (general) - Failure, Environmental issues - Task environment - Physical workspace - Air quality/dust/smoke - Contributed to outcome, Personnel issues - Physical - Impairment/incapacitation - Illness/injury - Cabin crew",,"29.639213000000002","-95.283912999999998","BOEING","737","AIR","KHOU","William P. Hobby Airport","false","2","TF","SCHD",,"121","None","VMC","SOUTHWEST AIRLINES CO","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200028","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200028/pdf"
"GAA25WA157","ACC","200155","2025-04-16T13:20:00Z","Oriximina","Other Foreign","Brazil",,"PT-IVN","18262062","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"CESSNA","182","AIR",,,"false","1",,,,"NUSN","Destroyed",,,"N/A",,"Prelim","","None"
"GAA25WA148","ACC","200082","2025-04-16T04:00:00Z","Gliwice","Other Foreign","Poland",,"SP-PIA","F15001401","false","Aviation","","2025-10-01T04:00:00Z",,,,,,,,,,,,,"CESSNA","F150","AIR",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"DCA25LA184","INC","200025","2025-04-15T22:40:00Z","San Juan","Puerto Rico","United States",,"N607FR","11195","false","Aviation","",,,"None","0","0","0","0",,,,,"18.439399999999999","-66.001801","AIRBUS","A321-271NX","AIR","SJU","Luis Munoz Marin International Airport","false","2",,"SCHD",,"121","Unknown","VMC","Frontier Airlines","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200025/pdf"
"WPR25LA142","ACC","200053","2025-04-15T15:35:00Z","West Jordan","Utah","United States",,"N15984","28-7325218","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during takeoff. Contributing to the accident was the pilot inadvertently using a runway that resulted in a tailwind condition and the flight instructors delayed remedial action.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot",,"40.617874999999998","-111.9965","PIPER","PA28","AIR","SVR","South Valley Regional Airport","false","1","REC",,"INST","091","Substantial","VMC","Nightline Air","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200053","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200053/pdf"
"ERA25LA305","ACC","200823","2025-04-15T08:58:00Z","Mount Airy","Maryland","United States",,"N229CK","229","false","Aviation","",,,"None","0","0","0","0",,,,,"39.340899999999998","-77.131600000000006","DASSAULT/SUD","FAN JET FALCON SER D","AIR","MRB",,"false","2",,,"POSI","091","Substantial","VMC","KALITTA CHARTERS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200823/pdf"
"WPR25LA134","ACC","200020","2025-04-14T19:00:00Z","Amboy","Washington","United States",,"N16671","2087","false","Aviation","",,,"None","0","0","0","0",,,,,"45.939880000000002","-122.37730999999999","BELL","206B","HELI",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200020/pdf"
"DCA25WA191","ACC","200059","2025-04-14T16:35:00Z","El-Oued",,"Algeria",,"7T-VKK",,"false","Aviation","",,,"Serious","0","1","2","3",,,,,,,"BOEING","737","AIR",,,"false",,,,,"NUSC","None",,"Air Algerie","N/A",,"Prelim","","None"
"WPR25LA130","ACC","200015","2025-04-14T11:03:00Z","Elko","Nevada","United States",,"N9088G","2005","false","Aviation","",,,"Serious","0","1","0","1",,,,,"40.825322","-115.77961999999999","Hy-Tek","Hurricane HP","AIR","EKO","ELKO RGNL","true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200015/pdf"
"ERA25LA182","ACC","200046","2025-04-13T19:40:00Z","Elmore","Alabama","United States",,"N744RA","AA2A0122","false","Aviation","DirectorBrief","2025-11-06T05:00:00Z","2025-11-06T18:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to configure the airplane for a water landing.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"32.518560000000001","-86.28604","ROBB AVIATION LLC","AVENTURA II","AIR","NA",,"true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200046","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200046/pdf"
"WPR25LA131","ACC","200016","2025-04-13T14:42:00Z","Green Valley","Arizona","United States",,"N3797W","32-725","false","Aviation","DirectorBrief","2025-12-10T05:00:00Z","2025-12-10T18:00:00Z","None","0","0","0","0",,"The pilot's improper fuel management, which resulted in a total loss of engine power due to fuel starvation.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"31.903151000000001","-111.07858","PIPER","PA-32-260","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200016","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200016/pdf"
"ERA25LA180","ACC","200042","2025-04-13T14:00:00Z","Punta Gorda","Florida","United States",,"N815B","6745","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain direction control of the airplane during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"26.917408000000002","-81.987635999999995","LUSCOMBE","8F","AIR","PGD","PUNTA GORDA","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200042","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200042/pdf"
"ERA25LA176","ACC","200009","2025-04-13T13:00:00Z","Kingston","Ohio","United States",,"N6653F","15063253","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","Serious","0","2","0","2","0","The pilot’s exceedance of the airplanes’ critical angle of attack resulting in a stall at an altitude too low to recover.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"39.485619999999997","-82.814139999999995","CESSNA","150","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200009","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200009/pdf"
"WPR25LA133","ACC","200018","2025-04-13T09:50:00Z","Erie","Nevada","United States",,"N182VE","18258911","false","Aviation","",,,"Minor","0","0","1","1",,,,,"35.866630000000001","-115.24406999999999","CESSNA","182L","AIR",,,"false","1",,,"PERS","091","None","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200018/pdf"
"GAA25WA138","ACC","200023","2025-04-13T08:50:00Z","Salzgitter",,"Germany",,"D-ICEL",,"false","Aviation","","2025-09-23T04:00:00Z",,"Fatal","2","0","0","2",,,,,,,"PIPER","PA60","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"GAA25WA146","INC","200070","2025-04-13T04:00:00Z","Chubu",,"Japan",,"JA01HJ",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"HONDA","HA420",,,,"false",,,,,,,,,"N/A",,,"","None"
"WPR25MA128","ACC","200005","2025-04-12T13:03:00Z","Copake","New York","United States",,"N635TA","458 S.A.","false","Aviation","",,,"Fatal","6","0","0","6",,,,,"42.178249999999998","-73.597899999999996","MITSUBISHI","MU-2B-40","AIR","1B1","Columbia County Airport","false","2",,,"PERS","091","Destroyed","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200005/pdf"
"ANC25LA034","ACC","200007","2025-04-12T13:00:00Z","Girdwood","Alaska","United States",,"N916GG","52236","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","Minor","0","0","2","2",,"The pilot's decision to land on an unsuitable landing surface, which resulted in a nose-over.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"60.968260000000001","-149.12065999999999","CESSNA","182B","AIR","AQY","Girdwood","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200007","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200007/pdf"
"CEN25LA156","ACC","200014","2025-04-12T11:10:00Z","Edinburg","Texas","United States",,"N5807T","24-1543","false","Aviation","",,,"None","0","0","0","0",,,,,"26.440000000000001","-98.120000000000005","MOONEY","M20J","AIR","EBG","South Texas International at Edinburg","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200014/pdf"
"WPR25FA127","ACC","200002","2025-04-11T20:06:00Z","Justin","Texas","United States",,"N121DF","SW-011","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"33.071592000000003","-97.362412000000006","Azalea Aviation LLC","Saberwing","AIR","16X","Propwash Airport","true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200002/pdf"
"CEN25LA155","ACC","200013","2025-04-11T18:20:00Z","Brady","Texas","United States",,"UNREG","UKN","false","Aviation","DirectorBrief","2025-08-21T04:00:00Z","2025-08-21T17:00:00Z","Serious","0","1","0","1",,"The airplane’s encounter with a dust devil, which resulted in a loss of airplane control at a low altitude.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Effect on equipment, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Ability to respond/compensate, Environmental issues - Conditions/weather/phenomena - Wind - Dust devil/whirlwind - Contributed to outcome",,"31.131834999999999","-99.335794000000007","QUICKSILVER","MX II","AIR",,,"true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200013","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200013/pdf"
"DCA25WA205","INC","200151","2025-04-11T16:45:00Z","Uberlândia",,"Brazil",,"PR-GUI",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737-800",,,,"false",,,,,"NUSC",,,"GOL Transportes Aereos","N/A",,,"","None"
"GAA25WA143","ACC","200047","2025-04-11T16:11:00Z","Fes",,"Morocco",,"CN-TKC",,"false","Aviation","",,,"Minor","0","0","3","3",,,,,,,"HAWKER","800XPi",,,,"false",,,,,,,,,"N/A",,,"",""
"WPR25FA126","ACC","200001","2025-04-11T15:02:00Z","Reliance","Tennessee","United States",,"N7026V","22-1373","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"35.263382999999997","-84.503529999999998","MOONEY","M20F","AIR",,,"false","1",,,"PERS","091","Substantial",,"CLEAR AYR LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200001/pdf"
"ERA25FA173","ACC","199995","2025-04-11T11:23:00Z","Boca Raton","Florida","United States",,"N8930N","310R0986","false","Aviation","",,,"Fatal","3","0","1","3","1",,,,"26.368119","-80.120771000000005","CESSNA","310R","AIR","BCT","BOCA RATON","false","2",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199995/pdf"
"WPR25LA125","ACC","199996","2025-04-10T20:45:00Z","Idaho Falls","Idaho","United States",,"N190CG","7634","false","Aviation","DirectorBrief","2025-09-26T04:00:00Z","2025-09-26T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll in crosswind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"43.514476000000002","-112.07062000000001","CESSNA","190","AIR","IDA","IDAHO FALLS RGNL","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199996","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199996/pdf"
"GAA25WA137","ACC","200010","2025-04-10T17:30:00Z","Cabo San Lucas",,"Mexico",,"N1948Z","600","false","Aviation","","2025-09-25T04:00:00Z",,"Serious","0","1","0","1","0",,,,"22.947500000000002","-109.937","GULFSTREAM AEROSPACE","G-V","AIR","MMSL","Cabo San Lucas International","false","2","TF","NSCH","BUS","135","Substantial","VMC","Talon Air","N/A",,"Final","","None"
"ERA25LA172","ACC","199992","2025-04-10T17:08:00Z","Folkston","Georgia","United States",,"N179ST","4692003","false","Aviation","DirectorBrief","2026-03-19T04:00:00Z","2026-03-19T17:00:00Z","Serious","0","2","1","3",,"The pilot’s failure to maintain control of the airplane during a go-around.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"30.795928","-82.028097000000002","PIPER AIRCRAFT INC","PA46R-350T","AIR","3J6","Davis Field","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=199992","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199992/pdf"
"CEN25LA154","ACC","200012","2025-04-10T16:45:00Z","Temple","Texas","United States",,"N923CR","LJ-1074","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The failure of the left main landing gear down lock to engage and subsequent collapse of the left main landing gear.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Malfunction",,"31.151385000000001","-97.409039000000007","BEECH","C90","AIR","TPL","DRAUGHON-MILLER CENTRAL TEXAS RGNL","false","2","TP",,"POSI","091","Substantial","VMC","WC&R LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200012","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200012/pdf"
"ERA25MA171","ACC","199991","2025-04-10T16:15:00Z","Jersey City","New Jersey","United States",,"N216MH","52296","false","Aviation","",,,"Fatal","6","0","0","6","0",,,,"40.728895000000001","-74.027206000000007","BELL","206L-4","HELI",,,"false","1",,"NSCH","AOBV","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199991/pdf"
"WPR25LA132","ACC","200017","2025-04-10T15:43:00Z","Oakland","California","United States",,"N7779K","18052728","false","Aviation","DirectorBrief","2025-07-03T04:00:00Z","2025-07-03T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during takeoff roll with a left crosswind.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"37.721299999999999","-122.22069999999999","CESSNA","180J","AIR","OAK","SAN FRANCISCO BAY OAKLAND INTL","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200017","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200017/pdf"
"DCA25WA199","INC","200115","2025-04-10T14:10:00Z","Puerto Inírida",,"Colombia",,"HK5447",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737-400",,,,"false",,,,,,,,,"N/A",,,"","None"
"WPR25LA129","ACC","200008","2025-04-10T13:07:00Z","Maricopa","Arizona","United States",,"N1371D","19947","false","Aviation","",,,"None","0","0","0","0",,,,,"32.990549000000001","-111.91889999999999","CESSNA","170A","AIR","A39","AK-CHIN RGNL","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200008/pdf"
"CEN25FA151","ACC","199989","2025-04-10T10:04:00Z","Cape Fair","Missouri","United States",,"N83952","7AC-2637","false","Aviation","",,,"Fatal","1","1","0","2",,,,,"36.732275999999999","-93.573733000000004","AERONCA","7AC","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199989/pdf"
