"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA25LA331","ACC","200940","2025-08-30T14:04:00Z","Farmingdale","New York","United States",,"N22998, N6185U","15068670, 172S10719","false","Aviation","",,,"None","0","0","0","0",,,,,"40.729470999999997","-73.416961000000001","CESSNA, CESSNA","150, 172","AIR, AIR","FRG","FARMINGDALE REPUBLIC AIRPORT","false, false","1, 1",,"NSCH","PERS, INST","091, 091","Minor, Substantial","VMC","BUSY BEES AIRWAYS CORP, Academy of Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200940/pdf"
"ANC25LA115","ACC","201755","2025-08-30T08:00:00Z","Kanab","Utah","United States",,"N71331","18259582","false","Aviation","",,,"None","0","0","0","0",,,,,"37.009500000000003","-112.52930000000001","CESSNA","182M","AIR","KNB","KANAB MUNI","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201755/pdf"
"CEN25LA354","ACC","200916","2025-08-30T03:10:00Z","Baldwin City","Kansas","United States",,"N89585","15282796","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0",,"The pilot’s decision to continue the night landing without runway lights which resulted in the runway overrun.","Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Decision related to condition, Environmental issues - Operating environment - Airport facilities/design - Runway lighting - Decision related to condition, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"38.835788000000001","-95.181775999999999","CESSNA","152","AIR","K64","VINLAND VALLEY AERODROME","false","1","REC",,"PERS","091","Substantial","VMC","VINLAND FLIGHT SCHOOL LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200916","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200916/pdf"
"DCA25WA335","INC","201052","2025-08-29T17:08:00Z","Gran Canaria","Other Foreign","Spain",,"EC-OEC, EC-KJQ",,"false","Aviation","","2025-10-06T04:00:00Z",,,"0","0","0",,"0",,,,"27.931944000000001","-15.386666999999999","EMBRAER, BEECH","ERJ190, 300","AIR, AIR","GCLP","Gran Canaria","false, false","2, 2",,"SCHD",,"NUSC, UNK","None, None",,"Binter Canarias S.A., SENASA","N/A",,"Final","","None"
"ANC25LA099","ACC","200960","2025-08-29T12:50:00Z","Petersville","Alaska","United States",,"N74435","10718","false","Aviation","",,,"None","0","0","0","0",,,,,"62.542430000000003","-151.44399999999999","ROBINSON HELICOPTER COMPANY","R44 II","HELI",,,"false","1",,"NSCH",,"135","Substantial","VMC","POLLUX AVIATION LTD","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200960/pdf"
"ERA25LA324","ACC","200904","2025-08-29T11:27:00Z","New Smyrna Beach","Florida","United States",,"N1607F","17255002","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","Minor","0","0","2","2","0","Maintenance personnel’s failure to detect and address water contamination of the airplane’s fuel system, which resulted in a total loss of engine power during initial climb.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Fluids/misc hardware - Fluids - Fuel - Inadequate inspection, Personnel issues - Task performance - Inspection - Scheduled/routine inspection - Maintenance personnel",,"29.057134999999999","-80.957783000000006","CESSNA","172","AIR","EVB","NEW SMYRNA BEACH MUNI (JACK BOLT FLD)","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200904","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200904/pdf"
"DCA25LA307","ACC","200899","2025-08-28T20:27:00Z","Peaster","Texas","United States",,"N110SY","17000405","false","Aviation","",,,"Serious","0","1","1","2",,,,,"32.865324999999999","-97.871333000000007","EMBRAER S A","ERJ 170-200 LL","AIR",,,"false","2",,"SCHD",,"121","None","VMC","SKYWEST AIRLINES INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200899/pdf"
"CEN25LA352","ACC","200903","2025-08-28T19:00:00Z","Hearne","Texas","United States",,"N605MN","5368","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","Minor","0","0","1","1","0","The inflight engine compartment fire for reasons that could not be determined.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"30.872083","-96.622193999999993","Glasair","GlaStar","AIR","LHB","Hearne Municipal","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200903","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200903/pdf"
"DCA25WA317","INC","200941","2025-08-28T18:07:00Z","Aktion",,"Greece",,"OK-TVW",,"false","Aviation","","2025-09-08T04:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","737",,,,"false",,,"SCHD",,"129",,,"Smartwings","N/A",,,"","None"
"CEN25LA357","ACC","200924","2025-08-28T16:50:00Z","Gregory","Michigan","United States",,"N7412P","24-2600","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"42.442082999999997","-84.064361000000005","PIPER","PA-24-250","AIR","69G","RICHMOND FLD","false","1",,,"PERS","091","Substantial","VMC","ESPYESS AVIATION LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200924/pdf"
"DCA25LA306","ACC","200898","2025-08-28T13:00:00Z","Chase City","Virginia","United States",,"N373NW","1641","false","Aviation","",,,"Serious","0","1","2","3",,,,,"36.790897999999999","-78.459832000000006","AIRBUS INDUSTRIE","A320-212","AIR",,,"false","2",,"SCHD",,"121","None",,"DELTA AIR LINES INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200898/pdf"
"DCA25WA311","INC","200929","2025-08-28T04:00:00Z","Helsinki",,"Finland",,"B-20DI","64316","false","Aviation","","2025-09-02T04:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","787","AIR",,,"false",,,"SCHD",,"NUSC","Minor",,"Juneyao Air","N/A",,"Final","","None"
"CEN25LA350","ACC","200897","2025-08-27T22:15:00Z","Ardmore","Oklahoma","United States",,"N5181A","17281102","false","Aviation","DirectorBrief","2025-12-11T05:00:00Z","2025-12-11T18:00:00Z","None","0","0","0","0","0","The pilot’s improper landing flare, which resulted in a hard, bounced landing.","Environmental issues - Conditions/weather/phenomena - Light condition - Dark - Effect on operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained",,"34.303503999999997","-97.016052999999999","CESSNA","172R","AIR","ADM","ARDMORE MUNI","false","1","REC",,"INST","091","Substantial","VMC","SOUTHEASTERN OKLAHOMA STATE UNIVERSITY","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200897","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200897/pdf"
"GAA25WA267","ACC","201721","2025-08-27T22:03:00Z","Barsaloi",,"Kenya",,"5Y-GMM","172-68443","false","Aviation","","2026-01-28T05:00:00Z",,"None","0","0","0","0",,,,,"1.3221000000000001","36.815199999999997","CESSNA","172","AIR","HKNW","Nairobi Wilson Airport","false",,"REC",,"INST","NUSN","Minor",,,"N/A",,"Final","","None"
"CEN25FA348","ACC","200893","2025-08-27T21:57:00Z","Kearney","Nebraska","United States",,"N3806Y","21058306","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"40.817500000000003","-98.993889999999993","CESSNA","210D","AIR","EAR",,"false","1",,,"PERS","091","Substantial","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200893/pdf"
"CEN25LA351","ACC","200900","2025-08-27T21:55:00Z","Nora Springs","Iowa","United States",,"N45JN","0489","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0",,"The pilot’s improper decision-making for the attempted landing, which resulted in a runway overrun due to inadequate runway landing distance with a quartering tailwind. Contributing to the accident was the wet condition of the runway.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - Landing distance - Capability exceeded, Aircraft - Aircraft systems - Landing gear system - Brake - Capability exceeded, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Action - Incorrect action selection - Pilot",,"43.138905999999999","-93.065709999999996","CIRRUS DESIGN CORP","SR22","AIR","05IA","Spotts Field","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200900","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200900/pdf"
"CEN25LA360","ACC","200934","2025-08-27T20:04:00Z","Goliad","Texas","United States",,"N8078L","17256278","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.691420000000001","-97.257739999999998","CESSNA","172H","AIR","None",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200934/pdf"
"DCA25WA318","INC","200945","2025-08-27T18:53:00Z","Frankfurt",,"Germany",,"VT-TSD",,"false","Aviation","","2025-09-23T04:00:00Z",,,,,,,,,,,,,"BOEING","787","AIR","EDDF","Frankfurt International Airport","false",,,"SCHD",,"129","None",,"Air India","N/A",,"Final","","None"
"WPR25LA270","ACC","200921","2025-08-27T15:45:00Z","Everett","Washington","United States",,"N1755D","20198","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during landing in crosswind conditions.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"47.908838000000003","-122.28563","CESSNA","170A","AIR","PAE","SEATTLE PAINE FLD INTL","false","1","REC",,"INST","091","Substantial","VMC","Boeing Employees Flying Association","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200921","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200921/pdf"
"CEN25LA381","ACC","201009","2025-08-27T14:10:00Z","Fort Worth","Texas","United States",,"N505GR","65011","false","Aviation","DirectorBrief","2025-10-17T04:00:00Z","2025-10-17T17:00:00Z","None","0","0","0","0","0","The manufacturer flight instructor’s failure to maintain proper airspeed and a proper descent rate during a demonstrated hover out of ground effect (HOGE) autorotation, which resulted in a hard landing. Contributing to the accident was the manufacturer flight instructor’s failure to perform corrective action during the HOGE autorotation with a power recovery in a timely manner.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Task monitoring/vigilance - Instructor/check pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Instructor/check pilot",,"32.796441999999999","-97.150405000000006","BELL HELICOPTER TEXTRON CANADA","505","HELI","XS04","BELL SOUTH AIRFIELD","false","1","TS",,"INST","091","Substantial","VMC","Bell Training Academy","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201009","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201009/pdf"
"CEN25FA346","ACC","200880","2025-08-27T12:58:00Z","Kearney","Missouri","United States",,"N888MT","340A0763","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"39.349483999999997","-94.306451999999993","CESSNA","340","AIR","GPH","MIDWEST NTL AIR CENTER","false","2",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200880/pdf"
"CEN25LA355","ACC","200917","2025-08-26T22:20:00Z","Lubbock","Texas","United States",,"N92356","17261567","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","Minor","0","0","1","1","0","The pilot’s mismanagement of available fuel, which resulted in a loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"33.649870999999997","-101.81869","CESSNA","172M","AIR","LBB",,"false","1","REC",,"PERS","091","Substantial","VMC","HUB CITY AVIATION ACADEMY LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200917","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200917/pdf"
"ERA25LA328","ACC","200912","2025-08-26T21:06:00Z","Montauk","New York","United States",,"N88SP","8861","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to verify the wind direction and maintain an appropriate approach speed, which resulted in a long landing and subsequent runway excursion.","Personnel issues - Action/decision - Info processing/decision - Expectation/assumption - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Awareness of condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"41.080027999999999","-71.915749000000005","CIRRUS DESIGN CORP","SR20","AIR","MTP","MONTAUK","false","1","REC",,"PERS","091","Substantial","VMC","Nassau Flyers","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200912","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200912/pdf"
"WPR25FA264","ACC","200875","2025-08-26T20:05:00Z","Los Banos","California","United States",,"N5203H","172S9732","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"36.989283999999998","-120.90098999999999","CESSNA","172S","AIR",,,"false","1",,,"PERS","091","Destroyed","VMC","Trade Winds Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200875/pdf"
"CEN25LA347","ACC","200887","2025-08-26T19:57:00Z","Lakeview","Texas","United States",,"N655D","D-2923","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","Minor","0","0","2","2","0","The pilot’s fuel system mismanagement which resulted in a loss of engine power due to fuel starvation.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot",,"34.683332999999998","-100.7","BEECH","C35","AIR","None","N/A","false","1","REC",,"POSI","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200887","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200887/pdf"
"CEN25LA407","ACC","202342","2025-08-26T18:35:00Z","Maryville","Missouri","United States",,"N1668T","414-0461","false","Aviation","DirectorBrief","2026-03-05T05:00:00Z","2026-03-05T18:00:00Z","None","0","0","0","0","0","The left landing gear collapsed on landing rollout due to a fractured retract bellcrank on the left landing gear lower fork assembly.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Failure",,"40.353290999999999","-94.916634999999999","CESSNA","414","AIR","EVU","Northwest Missouri Regional","false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202342","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202342/pdf"
"DCA25WA332","INC","201039","2025-08-26T10:52:00Z","Alicante","Other Foreign","Spain",,"EI-IJX, G-DRTF","67112","false","Aviation","","2025-10-06T04:00:00Z",,,,,,,,,,,"38.282221999999997","-0.558056","BOEING, BOEING","737, 737","AIR, AIR",,,"false, false","2",,,,"NUSC, NUSC","None, None",,"Ryanair, Jet2","N/A",,"Final","","None"
"ERA25LA316","ACC","200864","2025-08-26T09:31:00Z","Seneca","South Carolina","United States",,"N1684J","28-24086","false","Aviation","",,,"Minor","0","0","1","1",,,,,"34.683523999999998","-82.867787000000007","PIPER","PA-28-140","AIR","CEU","OCONEE COUNTY RGNL","false","1",,,"INST","091","Substantial","VMC","JARRIEL INVESTMENTS INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200864/pdf"
"CEN25LA345","ACC","200874","2025-08-26T09:20:00Z","Hartford","Wisconsin","United States",,"N18HS","121381","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0","0","The student pilot’s failure to maintain airplane control while landing on a turf runway.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",,"43.350047000000004","-88.390241000000003","VANS AIRCRAFT INC","RV-12IS","AIR","HXF","HARTFORD MUNI","true","1","REC",,"PERS","091","Substantial","VMC","KETTLE MORAINE YOUTH AVIATION INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200874","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200874/pdf"
"ENG25WA051","INC","200885","2025-08-26T04:00:00Z","Caracas","Other Foreign","Venezuela",,"YV665T","22609","false","Aviation","","2026-01-20T05:00:00Z",,,,,,,,,,,,,"BOEING","727","AIR",,,"false",,"TJ",,,"NUSC","None",,"Solar Cargo","N/A",,"Final","","None"
"WPR25LA260","ACC","200867","2025-08-26T02:00:00Z","Lincoln","Montana","United States",,"N38AJ","56317","false","Aviation","",,,"None","0","0","0","0",,,,,"46.955134000000001","-112.68089999999999","BELL TEXTRON CANADA LTD","407","HELI","S69","Lincoln Airport","false","1",,"NSCH","PUBU","135","Substantial","VMC","Life Flight Network","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200867/pdf"
"CEN25LA406","ACC","201890","2025-08-25T20:30:00Z","Beaman","Iowa","United States",,"N393KW","T34-267","false","Aviation","DirectorBrief","2026-01-15T05:00:00Z","2026-01-15T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain a proper glidepath during landing which resulted in a landing short of the runway.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.256974","-92.835390000000004","AYRES CORPORATION","S2R-T34","AIR","36IA","TONNER FLD","false","1","TP",,"AAPL","137","Substantial","VMC","HOPPE AIR LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=201890","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/201890/pdf"
