"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN26LA145","ACC","202693","2026-03-24T11:40:00Z","Galveston","Texas","United States",,"N43000, N351L","F5C-060, 40.NC051","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.26585","-94.856830000000002","CLASSIC AIRCRAFT CORP, DIAMOND AIRCRAFT IND INC","WACO YMF, DA 40 NG","AIR, AIR","KGLS","Scholes International At Galveston Airport","false, false","1, 1",,"NSCH, NSCH","PERS, INST","091, 091","Substantial, Substantial","VMC","Leadership in Flight Training Academy","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202693/pdf"
"CEN26LA148","ACC","202700","2026-03-24T10:30:00Z","Stonewall","Texas","United States",,"N233JD",,"false","Aviation","",,,"Serious","0","2","0","2",,,,,,,"ROBINSON HELICOPTER COMPANY","R44 II",,,,"false",,,,,,,,,"In work",,,"",""
"WPR26LA137","ACC","202690","2026-03-23T15:35:00Z","Fairfield","Utah","United States",,"N247WR","C000559","false","Aviation","",,,"None","0","0","0","0",,,,,"40.242530000000002","-112.09111","SALT LAKE GYROCOPTERS LLC","CALIDUS","GYRO","UT9","West Desert Airpark","false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202690/pdf"
"ANC26FA021","ACC","202678","2026-03-23T12:21:00Z","Boynton Beach","Florida","United States",,"N478AT","1006","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"26.485175999999999","-80.089805999999996","ROBINSON HELICOPTER","R44","HELI",,,"false","1",,,"INST","091","Destroyed","VMC","Palm Beach Helicopters","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202678/pdf"
"WPR26FA130","ACC","202675","2026-03-22T19:25:00Z","Olympic Valley","California","United States",,"N2882W",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"BEECH","A36",,,,"false",,,,"PERS","091",,"VMC",,"In work",,,"",""
"CEN26FA142","ACC","202673","2026-03-22T15:18:00Z","Sharp","Louisiana","United States",,"N886DS",,"false","Aviation","",,,"Fatal","1","0","0","1","0",,,,,,"BEECHCRAFT CORP","B200GT",,,,"false",,,,,,,,,"In work",,,"",""
"WPR26LA136","ACC","202689","2026-03-21T19:00:00Z","Chehalis","Washington","United States",,"N163TW","16200230","false","Aviation","",,,"None","0","0","0","0",,,,,"46.677","-122.983","CESSNA AIRCRAFT CO","162","AIR","CLS","CHEHALIS-CENTRALIA","false","1",,,"INST","091","Substantial",,"RAINIER FLIGHT SERVICE LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202689/pdf"
"WPR26LA132","ACC","202682","2026-03-21T17:10:00Z","West Valley City","Utah","United States",,"N7328J",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","PA-28-140",,,,"false",,,,"PERS","091",,"VMC",,"In work",,,"",""
"CEN26LA146","ACC","202694","2026-03-21T17:00:00Z","Anderson City","Kentucky","United States",,"N7548P","24-2756","false","Aviation","",,,"None","0","0","0","0","0",,,,"38","-85","PIPER","PA-24-250","AIR","KIMS",,"false","1",,"NSCH","UNK","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202694/pdf"
"WPR26LA138","ACC","202691","2026-03-21T14:59:00Z","Mesa","Arizona","United States",,"N5045V",,"false","Aviation","",,,,"0","0","0","0","0",,,,,,"BOEING","A75N1(PT17)",,,,"false",,,,"PERS","091",,,,"In work",,,"",""
"GAA26WA135","ACC","202688","2026-03-21T14:00:00Z","Amazonas","Other Foreign","Brazil",,"PR-TSM",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"CESSNA","152",,,,"false",,,,,,,,,"N/A",,,"","None"
"CEN26LA156","ACC","202732","2026-03-21T10:23:00Z","Ellicott","Colorado","United States",,"N6305S",,"false","Aviation","",,,"Serious","0","1","0","1","0",,,,,,"CESSNA","150G",,,,"false",,,,"PERS","091",,"VMC",,"In work",,,"",""
"WPR26LA131","ACC","202681","2026-03-21T08:00:00Z","Winslow","Arizona","United States",,"N71FR",,"false","Aviation","",,,"Minor","0","0","2","2",,,,,,,"AEROSPATIALE","SA341G GAZELLE",,,,"false",,,,,"091",,,"REGISTRATION PENDING","In work",,,"",""
"GAA26WA133","ACC","202672","2026-03-20T21:45:00Z","El Cerrito","Other Foreign","Colombia",,"HK877","30038","false","Aviation","","2026-03-26T04:00:00Z",,"None","0","0","0","0",,,,,"3.6326109999999998","-76.324250000000006","CESSNA","C180","AIR",,,"false","1",,,"AOBV","NUSC","Substantial",,"FOTO RUDOLF S.A.S","N/A",,"Final","","None"
"CEN26LA143","ACC","202679","2026-03-20T20:15:00Z","Denton","Texas","United States",,"N65614",,"false","Aviation","",,,,,,,,,,,,,,"CESSNA","172P",,,,"false",,,,,,,,"AMERICAN PATROLS INC","In work",,,"",""
"GAA26WA141","ACC","202713","2026-03-20T19:40:00Z","Les Cayes","Other Foreign","Haiti",,"N271BC","145660","false","Aviation","",,,"None","0","0","0","0",,,,,,,"EMBRAER","EMB-145XR","AIR",,,"false","2",,"SCHD",,"135","None",,"IBC AIRWAYS INC","N/A",,"Prelim","","None"
"CEN26FA141","ACC","202671","2026-03-20T16:03:00Z","Rock Falls","Illinois","United States",,"N9913W",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"PIPER","PA-28-140",,,,"false",,,,,"091",,"VMC","JCL EQUIPMENT RENTAL","In work",,,"",""
"WPR26LA135","ACC","202685","2026-03-20T14:00:00Z","Big Bear","California","United States",,"N9368A","7447","false","Aviation","",,,"None","0","0","0","0",,,,,"34.263800000000003","-116.85599999999999","CESSNA","195","AIR","L35","BIG BEAR CITY","false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202685/pdf"
"DCA26WA163","INC","202677","2026-03-19T20:27:00Z","Sydney","Other Foreign","Australia",,"N524DN","0680","false","Aviation","","2026-03-26T04:00:00Z",,"Minor","0","0","4","4",,,,,,,"AIRBUS SAS","A350-941","AIR",,,"false","2","TF","SCHD",,"121","None",,"DELTA AIR LINES INC","N/A",,"Final","","None"
"WPR26LA134","ACC","202684","2026-03-19T17:55:00Z","Young","Arizona","United States",,"N9111","260","false","Aviation","",,,"None","0","0","0","0",,,,,"34.058472000000002","-110.76419","ZLIN AVIATION SRO","SAVAGE CUB-S","AIR",,,"false","1",,"NSCH","PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202684/pdf"
"WPR26LA133","ACC","202683","2026-03-18T19:55:00Z","Deer Island","Oregon","United States",,"N7632H",,"false","Aviation","",,,,,,,,,,,,,,"PIPER","PA-12",,,,"false",,,,"PERS","091",,,,"In work",,,"",""
"CEN26LA144","ACC","202687","2026-03-18T17:38:00Z","Northlake","Texas","United States",,"N1374W","2655","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"33.059094000000002","-97.230782000000005","MOONEY","M20","AIR","52F","AERO VALLEY","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202687/pdf"
"CEN26FA140","ACC","202658","2026-03-17T13:23:00Z","Chesterfield","Missouri","United States",,"N444CA",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"AERO COMMANDER","500-B",,,,"false",,,"NSCH","BUS","135",,"VMC","CENTRAL AIRLINES INC","In work",,,"",""
"DCA26LA159","ACC","202661","2026-03-17T04:00:00Z","Summit Point","West Virginia","United States",,"N136ZP",,"false","Aviation","",,,,,,,,,,,,,,"PYKA INC","PELICAN CARGO",,,,"false",,,,"FLTS",,,,"PYKA INC","In work",,,"",""
"GAA26WA134","INC","202680","2026-03-16T18:30:00Z","Cruz Alta","Other Foreign","Brazil",,"PT-SEF",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"AIR TRACTOR","AT502B",,,,"false",,,,,,,,,"N/A",,,"","None"
"WPR26LA140","ACC","202699","2026-03-16T15:00:00Z","Hillsboro","Oregon","United States",,"N212LG",,"false","Aviation","",,,,"0","0","0","0",,,,,,,"LOWRY DAVID","LANCAIR LEGACY",,,,"false",,,,,"091",,,,"In work",,,"",""
"GAA26WA136","ACC","202692","2026-03-16T04:00:00Z","Teotihuacan","Other Foreign","Mexico",,"XB-OZY",,"false","Aviation","",,,"Serious","0","2","0","2",,,,,,,"ADAMS BALLOON","A55S","BALL",,,"false",,,,,"NUSN","Unknown",,,"N/A",,"Prelim","","None"
"WPR26LA128","ACC","202654","2026-03-15T09:00:00Z","Cottonwood","Arizona","United States",,"N178DR","17701575","false","Aviation","",,,"None","0","0","0","0",,,,,"34.730055999999998","-112.03513","CESSNA","177","AIR","P52",,"false","1",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202654/pdf"
"GAA26WA129","ACC","202652","2026-03-14T04:00:00Z","San Marcos","Other Foreign","Guatemala",,"TG-SCO","18262217","false","Aviation","","2026-03-19T04:00:00Z",,"Fatal","4","0","0","4",,,,,,,"CESSNA","182","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"GAA26WA127","ACC","202650","2026-03-14T04:00:00Z","Tiquisate","Other Foreign","Guatemala",,"TG-COY",,"false","Aviation","","2026-04-01T04:00:00Z",,"None","0","0","0","0",,,,,,,"AIR TRACTOR","AT401","AIR",,,"false",,,,"AAPL","NUSC","Substantial",,,"N/A",,"Final","","None"
"GAA26WA128","ACC","202651","2026-03-13T15:43:00Z","Tanque","Other Foreign","Costa Rica",,"TI-GRE",,"false","Aviation","","2026-03-29T04:00:00Z",,"Serious","0","3","0","3",,,,,,,"CESSNA","U206","AIR",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"ERA26LA148","ACC","202648","2026-03-13T14:55:00Z","North Canton","Ohio","United States",,"N9612B","208B0136","false","Aviation","",,,"None","0","0","0","0","0",,,,"40.920062000000001","-81.435710999999998","CESSNA","208","AIR","CAK","AKRON-CANTON RGNL","false","1",,"NSCH","INST","135","Substantial","VMC","Castle Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202648/pdf"
"GAA26WA130","ACC","202656","2026-03-13T11:59:00Z","Drake",,"Austria",,"VH-TCF",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,"-28.823922","152.39686800000001","ROBINSON","R44","HELI",,,"false",,,,"PERS","NUSN","Substantial",,,"N/A",,"Prelim","","None"
"DCA26WA162","ACC","202676","2026-03-13T04:00:00Z","Misawa","Other Foreign","Japan",,"JA301J",,"false","Aviation","","2026-03-26T04:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","737","AIR",,,"false","2",,"SCHD",,"129","Substantial",,"Japan Airlines","N/A",,"Final","","None"
"GAA26WA132","ACC","202666","2026-03-12T04:00:00Z","San Rafael","Other Foreign","Argentina",,"LV-FCS",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CESSNA","170",,,,"false",,,,,,,,,"N/A",,,"","None"
"ERA26LA147","ACC","202643","2026-03-11T17:10:00Z","Leonardtown","Maryland","United States",,"N7573P",,"false","Aviation","",,,"Minor","0","0","2","2","0",,,,,,"PIPER","PA-24-180",,,,"false",,,,,,,,,"In work",,,"",""
"CEN26LA139","ACC","202642","2026-03-11T17:10:00Z","Denton","Texas","United States",,"N7080T","46680","false","Aviation","",,,"None","0","0","0","0","0",,,,"33.201960999999997","-97.199096999999995","CESSNA","172","AIR","DTO","DENTON ENTERPRISE","false","1",,,"PERS","091","Substantial",,"KINGDOM PLANES LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202642/pdf"
"GAA26WA125","ACC","202635","2026-03-11T13:25:00Z","Goose Bay","Other Foreign","Greenland",,"N993DX","2881993","false","Aviation","",,,"None","0","0","0","0",,,,,,,"PIPER","PA-28-181","AIR",,,"false","1",,,,"091","None",,,"N/A",,"Prelim","","None"
"WPR26LA124","ACC","202637","2026-03-11T11:27:00Z","Upland","California","United States",,"N29138","21059815","false","Aviation","",,,"Minor","0","0","1","1",,,,,"34.111609000000001","-117.68738","CESSNA","T210","AIR","CCB",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202637/pdf"
"DCA26WA156","ACC","202646","2026-03-11T04:00:00Z","Phuket","Other Foreign","Thailand",,"VT-BWQ",,"false","Aviation","","2026-03-19T04:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","737","AIR",,"Phuket International","false",,,,,"NUSC","Substantial",,"Air India Express","N/A",,"Final","","None"
"DCA26WA154","INC","202636","2026-03-10T19:10:00Z","Almaty","Other Foreign","Kazakhstan",,"OE-IFM","36785","false","Aviation","","2026-03-12T04:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","747","AIR",,,"false",,,"NSCH",,"129","None",,"ASL Airlines","N/A",,"Final","","None"
"WPR26LA126","ACC","202644","2026-03-10T15:11:00Z","Redington","Arizona","United States",,"N619AV","10884","false","Aviation","",,,"Minor","0","0","1","1",,,,,"32.545499999999997","-110.3989","CIRRUS DESIGN CORP","SR20","AIR",,,"false","1",,,"POSI","091","Substantial",,"WESTWIND SCHOOL OF AERONAUTICS PHOENIX LLC DBA","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202644/pdf"
"ERA26LA145","ACC","202634","2026-03-10T01:21:00Z","Whitmire","South Carolina","United States",,"N4832W",,"false","Aviation","",,,"Serious","0","1","1","2","0",,,,,,"ROCKWELL INTERNATIONAL","114",,,,"false",,,,"INST","091",,"VMC","DAEDAL FLIGHT LLC","In work",,,"",""
"WPR26LA123","ACC","202631","2026-03-09T19:00:00Z","Rock Crossing","Arizona","United States",,"N104DG","LCS146","false","Aviation","",,,"Serious","0","2","0","2",,,,,"36.799934","-113.38762","BRUNNER DONALD G","KITFOX","AIR",,,"true","1",,"NSCH","PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202631/pdf"
"WPR26FA121","ACC","202626","2026-03-09T16:17:00Z","Mojave","California","United States",,"N530XX","0710FF","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"35.038279000000003","-118.26446","MD HELICOPTERS INC","369FF","HELI",,,"false","2",,,"EXLD","133","Substantial","VMC","FERGUSON AND SONS CONSTRUCTION LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202626/pdf"
"CEN26LA138","ACC","202629","2026-03-09T14:45:00Z","Solon Springs","Wisconsin","United States",,"N61761","17264782","false","Aviation","",,,"None","0","0","0","0","0",,,,"46.310000000000002","-91.819999999999993","CESSNA","172M","AIR","OLG","SOLON SPRINGS MUNI","false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202629/pdf"
"DCA26WA157","INC","202647","2026-03-09T04:00:00Z","Minatitlan","Other Foreign","Mexico",,"XA-ACE",,"false","Aviation","","2026-03-19T04:00:00Z",,"None","0","0","0","0",,,,,,,"EMBRAER","ERJ190","AIR",,,"false",,,,,"NUSC","Minor",,"AeroMexico Connect","N/A",,"Final","","None"
"GAA26WA124","ACC","202615","2026-03-08T17:19:00Z","La Lima","Other Foreign","Honduras",,"HR-ARC",,"false","Aviation","","2026-03-19T04:00:00Z",,"Fatal","1","0","0","1",,,,,,,"THRUSH","S2R","AIR",,,"false","1","TP",,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"ERA26LA146","ACC","202640","2026-03-08T16:00:00Z","Feather Sound","Florida","United States",,"N366TF","LIV-388","false","Aviation","",,,"None","0","0","0","0","0",,,,"27.908542000000001","-82.689109999999999","SCHRODER DAVID","LANCAIR IV-P","AIR","PIE","ST PETE-CLEARWATER INTL","true","1",,,"PERS","091","Substantial","VMC","MAJUL ENTERPRISES INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202640/pdf"
"DCA26WA152","INC","202624","2026-03-08T12:45:00Z","Málaga",,"Spain",,"OE-ISB","9227","false","Aviation","","2026-03-12T04:00:00Z",,"None","0","0","0","0",,,,,"36.677385000000001","-4.4936819999999997","AIRBUS","A321","AIR",,,"false","2","TF","SCHD",,"NUSC","None",,"EasyJet Europe","N/A",,"Final","","None"
"ERA26LA144","ACC","202622","2026-03-08T12:00:00Z","Indian Trail","North Carolina","United States",,"N98360","28-26184","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"35.109059000000002","-80.585735","PIPER","PA-28-140","AIR","28A","GOOSE CREEK","false","1",,,"PERS","091","Substantial","VMC","JTS AIRCRAFT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202622/pdf"
"CEN26LA135","ACC","202616","2026-03-08T12:00:00Z","Trinidad","Colorado","United States",,"N2663Z","362-78","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.259224000000003","-104.34086000000001","BELLANCA","8KCAB","AIR","TAD","Perry Stokes Airport","false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202616/pdf"
"ANC26LA018","ACC","202617","2026-03-08T00:10:00Z","Fort Worth","Texas","United States",,"N911FW",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"BELL TEXTRON CANADA LTD","505",,,,"false",,,,"PUBL","PUBU",,,"CITY OF FORT WORTH","In work",,,"",""
"ERA26LA140","ACC","202614","2026-03-07T21:00:00Z","Gulf Shores","Alabama","United States",,"N66519","E-2054","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"30.289218999999999","-87.791452000000007","BEECH","A36","AIR","JKA","GULF SHORES INTL/JACK EDWARDS FLD","false","1",,,"PERS","091","Destroyed","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202614/pdf"
"CEN26LA137","ACC","202619","2026-03-07T15:23:00Z","Lockhart","Texas","United States",,"N2511M","12-1009","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"29.850332999999999","-97.672416999999996","PIPER","PA-12","AIR","50R","Lockhart Municipal Airport","false","1",,,"INST","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202619/pdf"
"ERA26LA149","ACC","202649","2026-03-06T18:20:00Z","Sanford","Florida","United States",,"N697LH","2881686","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.781839999999999","-81.235062999999997","PIPER","PA-28-181","AIR","SFB","ORLANDO SANFORD INTL","false","1",,,"INST","091","Substantial","VMC","Acron Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202649/pdf"
"WPR26FA120","ACC","202611","2026-03-06T13:36:00Z","Albuquerque","New Mexico","United States",,"N2516S","41570","false","Aviation","",,,"Fatal","2","0","0","2",,,,,"35.082602999999999","-106.54096","COLUMBIA AIRCRAFT MFG","LC41-550FG","AIR",,,"false","1",,,"PERS","091","Substantial","VMC","COL4 TRAINING LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202611/pdf"
"ERA26LA142","ACC","202620","2026-03-06T11:35:00Z","Chuluota","Florida","United States",,"N658FT","28020183","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.666982000000001","-81.103705000000005","PIPER","PA-28-181","AIR","SFB","ORLANDO SANFORD INTL","false","1",,,"INST","091","Substantial","VMC","FLORIDA INSTITUTE OF TECHNOLOGY INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202620/pdf"
"WPR26LA122","ACC","202628","2026-03-06T10:20:00Z","Flagstaff","Arizona","United States",,"N71518","18259650","false","Aviation","",,,"Minor","0","0","1","1",,,,,"35.137459","-111.67395","CESSNA","182M","AIR","FLG","Flagstaff Pulliam Airport","false","1",,,"PERS","091","Substantial","VMC","NORTHERN ARIZONA 182 FLYING GUYS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202628/pdf"
"DCA26LA151","ACC","202613","2026-03-06T05:00:00Z","Denver","Colorado","United States",,"N425MA",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"FAIRCHILD","SA227-AC",,,,"false",,,"SCHD",,"135",,,"Key Lime Air","In work",,,"",""
"DCA26LA150","ACC","202612","2026-03-06T05:00:00Z","Denver","Colorado","United States",,"N27213",,"false","Aviation","",,,"Minor","0","0","1",,"1",,,,,,"BOEING","737-824",,,,"false",,,"SCHD",,"121",,,"UNITED AIRLINES INC","In work",,,"",""
