"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"WPR26LA072","ACC","202221","2025-12-23T17:43:00Z","Yacolt","Washington","United States",,"N186BG","SD75-11850","false","Aviation","",,,"None","0","0","0","0","0",,,,"45.873398999999999","-122.4958","ZENITH","750","AIR","WA87","Parkside Airpark","true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202221/pdf"
"WPR26LA071","ACC","202220","2025-12-23T16:55:00Z","Lake Elsinore","California","United States",,"N272HM","1079","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","None","0","0","0","0",,"The pilot’s intentional deployment of the airframe parachute system due to task-saturation in instrument meteorological conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Understanding/comprehension - Pilot, Personnel issues - Psychological - Cognitive limitation - Cognitive overload - Pilot",,"33.609200000000001","-117.43000000000001","CIRRUS DESIGN CORP","SR22T","AIR","SNA","JOHN WAYNE/ORANGE COUNTY","false","1","REC",,"BUS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202220","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202220/pdf"
"CEN26LA081","ACC","202261","2025-12-23T15:36:00Z","Morris","Illinois","United States",,"N396S","08175411014","false","Aviation","DirectorBrief","2026-03-19T04:00:00Z","2026-03-19T17:00:00Z","None","0","0","0","0","0","The pilot’s failure obtain the proper rotor rpm before applying power for the takeoff roll which resulted in a loss of control.","Personnel issues - Task performance - Use of equip/info - Use of policy/procedure - Pilot, Aircraft - Aircraft propeller/rotor - Main rotor system - Main rotor blade system - Incorrect use/operation",,"41.424750000000003","-88.418666999999999","ELA","ELA10","GYRO","C09","Morris Municipal Airport / James R Washburn Field","true","1","REC",,"UNK","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202261","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202261/pdf"
"GAA26WA055","ACC","202207","2025-12-23T15:28:00Z","Chuy","Other Foreign","Uruguay",,"N",,"false","Aviation","","2026-01-01T05:00:00Z",,"None","0","0","0","0","0",,,,,,"CESSNA","A188","AIR",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"WPR26FA068","ACC","202203","2025-12-23T10:41:00Z","Summer Lake","Oregon","United States",,"N9540R","D-6103","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"42.851770999999999","-120.9811","BEECH","K35","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202203/pdf"
"ERA26LA076","ACC","202202","2025-12-22T21:22:00Z","East Farmingdale","New York","United States",,"N1517E, N65199","17271031, 15284323","false","Aviation","",,,"None","0","0","0","0",,,,,"40.729273999999997","-73.413421","CESSNA, CESSNA","172N, 152","AIR, AIR","FRG","REPUBLIC","false, false","1, 1",,,"INST, INST","091, 091","Minor, Substantial","VMC","ACADEMY OF AVIATION, LONG ISLAND AVIATORS LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202202/pdf"
"WPR26FA067","ACC","202201","2025-12-22T17:05:00Z","Galveston","Texas","United States",,"ANX1209","FL-936","false","Aviation","",,,"Fatal","6","2","0","8",,,,,"29.284936999999999","-94.888869","Beechcraft","B300","AIR","KGLS","Scholes International Airport at Galveston","false","2",,,"OWRK","ARMF","Destroyed","IMC","The country of Mexico","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202201/pdf"
"DCA26WA078","ACC","202205","2025-12-22T15:27:00Z","Chiba",,"Japan",,"JA865J","38138","false","Aviation","","2026-01-12T05:00:00Z",,"Serious","0","1","0","1",,,,,,,"BOEING","787","AIR",,,"false",,,"SCHD",,"129","None",,"Japan Airlines","N/A",,"Final","","None"
"ERA26LA082","ACC","202232","2025-12-21T17:41:00Z","Pembroke Pines","Florida","United States",,"N156WM","4496156","false","Aviation","",,,"None","0","0","0","0",,,,,"26.003805","-80.441237000000001","PIPER","PA-44-180","AIR","HWO","NORTH PERRY","false","2",,,"INST","091","Substantial",,"FIXED WING HOLDING COMPANY INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202232/pdf"
"CEN26LA080","ACC","202260","2025-12-21T15:42:00Z","Prospect Heights","Illinois","United States",,"N3103V","15076382","false","Aviation","",,,"None","0","0","0","0",,,,,"42.114279000000003","-87.901540999999995","CESSNA","150","AIR","KPWK","Chicago Executive Airport","false","1",,,"INST","091","Substantial","VMC","N3103V LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202260/pdf"
"ERA26LA075","ACC","202199","2025-12-20T19:15:00Z","Hawthorne","Florida","United States",,"N656B","3199","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.563431000000001","-82.018460000000005","AVIAT AIRCRAFT INC","A-1C-200","AIR","N/A",,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202199/pdf"
"ERA26LA073","ACC","202196","2025-12-20T16:15:00Z","Browns Corner","Virginia","United States",,"N54576","17275003","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.503354000000002","-77.107748000000001","CESSNA","172P","AIR","W96","NEW KENT COUNTY","false","1",,,"PERS","091","Substantial",,"RICK AVIATION INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202196/pdf"
"DCA26WA087","INC","202243","2025-12-20T16:00:00Z","Kastrup",,"Denmark",,"TC-SOC","61204","false","Aviation","","2026-01-12T05:00:00Z",,"Serious","0","1","0","1",,,,,"55.613999","12.647299","BOEING","737","AIR","CPH","Copenhagen Airport","false","2","TF","SCHD",,"NUSC","Minor",,"Sun Express Airlines","N/A",,"Final","","None"
"CEN26LA066","ACC","202191","2025-12-20T15:02:00Z","Springfield","Missouri","United States",,"N242AZ","3182","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.271273999999998","-93.216943999999998","CIRRUS DESIGN CORP","SR22","AIR","NA",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202191/pdf"
"GAA26WA058","ACC","202226","2025-12-20T14:00:00Z","Porto Vehlo","Other Foreign","Brazil",,"PS-GAC",,"false","Aviation","","2026-01-07T05:00:00Z",,"None","0","0","0","0",,,,,"-9.6213890000000006","-65.770278000000005","BEECH","B200","AIR","SSLL","Fazenda Vale Verde","false","2",,,"PERS","NUSN","Substantial",,,"N/A",,"Final","","None"
"WPR26LA065","ACC","202192","2025-12-19T22:30:00Z","South Park","California","United States",,"N8155S","15061755","false","Aviation","",,,"None","0","0","0","0",,,,,"33.559533999999999","-117.02795999999999","CESSNA","150F","AIR","NA",,"false","1",,"NSCH","PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202192/pdf"
"CEN26LA069","ACC","202218","2025-12-19T17:44:00Z","Post","Texas","United States",,"N2536U","17250136","false","Aviation","DirectorBrief","2026-03-19T04:00:00Z","2026-03-19T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to see the blockage in the fuel tank vent tube during the preflight inspection which resulted in the loss of engine power due to fuel starvation. Contributing to the accident was the deterioration of the right fuel cap vent to the point where it was inoperative.","Aircraft - Fluids/misc hardware - Misc hardware - Hoses and tubes - Not inspected",,"33.199950000000001","-101.34379","CESSNA","172D","AIR","5F1","Post-Garza County Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202218","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202218/pdf"
"WPR26LA066","ACC","202194","2025-12-19T15:10:00Z","El Cajon","California","United States",,"N68830","755667","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"32.827013999999998","-116.96803","BOEING","PT-13D","AIR","SEE","GILLESPIE FLD","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202194","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202194/pdf"
"ERA26LA089","ACC","202275","2025-12-19T11:18:00Z","Winter Haven","Florida","United States",,"N818SW","B-279","false","Aviation","",,,"None","0","0","0","0",,,,,"28.066326","-81.747687999999997","ALON","A-2A","AIR","GIF","WINTER HAVEN RGNL","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202275/pdf"
"CEN26LA070","ACC","202219","2025-12-19T10:26:00Z","Crabapple","Texas","United States",,"N3012G","3001","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","Serious","0","1","0","1","0","The pilot's failure to maintain clearance from a fence cable guy-line during low-level maneuvering over a river.","Personnel issues - Action/decision - Action - Incorrect action selection - Pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment",,"30.557169999999999","-98.787149999999997","Glynn","RS-3","AIR",,,"true","1","REC",,"PERS","091","Destroyed","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202219","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202219/pdf"
"CEN26LA065","ACC","202186","2025-12-19T10:25:00Z","Fort Worth","Texas","United States",,"N505TZ","65012","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"32.748399999999997","-97.320605999999998","BELL HELICOPTER TEXTRON CANADA","505","HELI",,,"false","1",,,"INST","091","None",,"BELL TEXTRON INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202186/pdf"
"DCA26WA101","INC","202334","2025-12-19T05:00:00Z","Mexico City","Other Foreign","Mexico",,"XA-VDM",,"false","Aviation","","2026-02-25T05:00:00Z",,"None","0","0","0","0",,,,,,,"BOEING","737","AIR",,,"false",,,,,"129","Minor",,"Grupo Aereo Monterrey","N/A",,"Final","","None"
"CEN26LA072","ACC","202240","2025-12-18T14:55:00Z","Muleshoe","Texas","United States",,"N53KH","8960","false","Aviation","",,,"None","0","0","0","0","0",,,,"34.185136","-102.64109000000001","CIRRUS DESIGN CORP","SR22T","AIR","2T1","Muleshoe Municipal Airport","false","1",,,"PERS","091","Substantial","VMC","53KWD LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202240/pdf"
"WPR26MA063","ACC","202182","2025-12-18T12:22:00Z","Statesville","North Carolina","United States",,"N257BW","5500283","false","Aviation","",,,"Fatal","7","0","0","7",,,,,"35.763787999999998","-80.941827000000004","CESSNA","550","AIR","SVH","STATESVILLE RGNL","false","2",,,"PERS","091","Substantial","IMC","GB AVIATION LEASING LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202182/pdf"
"ERA26LA070","ACC","202185","2025-12-17T16:10:00Z","Nashua","New Hampshire","United States",,"N22EU","VT005","false","Aviation","",,,"Minor","0","0","1","1",,,,,"42.783934000000002","-71.500112000000001","HOLTAWAY ROBERT F","VELOCITY V-TWIN","AIR","ASH","BOIRE FLD","true","2",,,"PERS","091","Substantial","VMC","TEAM FLYER LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202185/pdf"
"CEN26FA064","ACC","202178","2025-12-17T15:49:00Z","West Chicago","Illinois","United States",,"N8693Y","30-1839","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"41.905107999999998","-88.252020999999999","PIPER","PA-30","AIR","DPA","DUPAGE","false","2",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202178/pdf"
"WPR26LA064","ACC","202183","2025-12-17T14:30:00Z","Silver Springs","Nevada","United States",,"N87PM","24-1386","false","Aviation","",,,"Serious","0","2","0","2",,,,,"39.410716999999998","-119.23275","MOONEY","M20J","AIR","SPZ",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202183/pdf"
"GAA26WA057","ACC","202215","2025-12-17T10:30:00Z","Mazarambroz",,"Spain",,"EC-XXD","22017-2959","false","Aviation","","2026-01-13T05:00:00Z",,"Fatal","1","0","0","1",,,,,,,"LANCAIR","360","AIR",,,"false","1","REC",,"PERS","NUSN","Substantial",,,"N/A",,"Final","","None"
"GAA26WA056","ACC","202210","2025-12-16T20:55:00Z","Port Harcourt","Other Foreign","Nigeria",,"5N-ASR",,"false","Aviation","","2026-01-14T05:00:00Z",,,,,,,,,,,,,"CESSNA","172","AIR",,,"false",,,,,"091","Substantial",,,"N/A",,"Final","","None"
"ERA26LA074","ACC","202198","2025-12-16T19:00:00Z","Fort Lauderdale","Florida","United States",,"N472A","2843744","false","Aviation","",,,"None","0","0","0","0","0",,,,"26.071667000000001","-80.149693999999997","PIPER AIRCRAFT INC","PA-28-181","AIR","FXE","FORT LAUDERDALE EXEC","false","1",,,"INST","091","Substantial","VMC","ARCHER AIRCRAFT LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202198/pdf"
"CEN26LA067","ACC","202193","2025-12-16T12:45:00Z","Denver","Colorado","United States",,"N529MW","0014","false","Aviation","DirectorBrief","2026-02-13T05:00:00Z","2026-02-12T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to attain rotor RPM and maintain proper rotor disc angle during takeoff which resulted in a rotor strike with the rudder.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained",,"39.784193999999999","-104.53762999999999","MARK O TREIDEL","American Ranger AR-1","GYRO","CFO","Colorado Air and Space Port Airport","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202193","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202193/pdf"
"CEN26LA063","ACC","202172","2025-12-16T11:40:00Z","Gonzales","Louisiana","United States",,"N9081V","690015","false","Aviation","DirectorBrief","2026-03-19T04:00:00Z","2026-03-19T17:00:00Z","Minor","0","0","2","2","0","The pilot’s improper pitch control that resulted in a hard landing, and his improper recovery from multiple bounced landings. Contributing to the accident was the safety pilot’s delayed response to the initial bounced landing which led to the runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Incorrect use/operation, Personnel issues - Action/decision - Action - Delayed action - Other",,"30.173062999999999","-90.941497999999996","MOONEY","M20E","AIR","REG","Louisiana Regional","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202172","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202172/pdf"
"GAA26WA062","INC","202257","2025-12-16T10:07:00Z","Katanning","Other Foreign","Australia",,"N382CG","382-4336","false","Aviation","","2026-01-23T05:00:00Z",,,,,,,,,,,,,"LOCKHEED MARTIN","C-130H","AIR",,,"false","4",,,,"129","None",,"CSC DELAWARE TRUST CO TRUSTEE","N/A",,"Final","","None"
"GAA26WA052","ACC","202166","2025-12-15T20:31:00Z","Toluca","Other Foreign","Mexico",,"XA-PRO","650-0032","false","Aviation","",,,"Fatal","10","0","0","10","0",,,,"19.304442000000002","-99.556818000000007","CESSNA","650","AIR","TLC","Toluca Airport","false","2",,,,"NUSN","Destroyed",,,"N/A",,"Prelim","","None"
"WPR26LA060","ACC","202173","2025-12-15T17:26:00Z","Tracy","California","United States",,"N360FV","E-4035","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"37.692888000000004","-121.40115","BEECHCRAFT CORP","G36","AIR","TCY","Tracy Municipal","false","1",,,"PERS","091","Substantial","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202173/pdf"
"GAA26WA050","ACC","202155","2025-12-15T14:43:00Z","Waterford",,"Ireland",,"EI-DDX","172S8313","false","Aviation","","2025-12-18T05:00:00Z",,"None","0","0","0","0",,,,,,,"CESSNA","172","AIR","EIWF",,"false","1","REC",,,"NUSN","Substantial",,,"N/A",,"Final","","None"
"WPR26LA062","ACC","202177","2025-12-15T04:18:00Z","Las Vegas","Nevada","United States",,"N404LL","53446","false","Aviation","DirectorBrief","2026-03-13T04:00:00Z","2026-03-13T17:00:00Z","None","0","0","0","0",,"Tail rotor blade impact from an unidentified object at an undetermined time.","Not determined - Not determined - (general) - (general) - Unknown/Not determined, Aircraft - Aircraft propeller/rotor - Tail rotor - Tail rotor blade - Damaged/degraded",,"36.134056999999999","-115.13553","BELL","407","HELI","NV86",,"false","1","TS","NSCH","BUS","135","Substantial","VMC","Air Methods LLC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=202177","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/202177/pdf"
