"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"ERA25LA274","ACC","200592","2025-07-21T11:30:00Z","Versailles","Kentucky","United States",,"N8670Z","P206-0470","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0",,"The pilot’s mismanagement of the airplane’s available fuel supply, which resulted in fuel starvation and a subsequent total loss of engine power.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management",,"38.045780999999998","-84.717274000000003","CESSNA","TP206C","AIR",,,"false","1","REC",,"PERS","091","Substantial","IMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200592","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200592/pdf"
"CEN25LA282","ACC","200615","2025-07-21T08:45:00Z","Crosby","Texas","United States",,"N93HP","21064843","false","Aviation","",,,"None","0","0","0","0","0",,,,"29.946490000000001","-95.041370000000001","CESSNA","T210N","AIR",,,"false","1",,,"PERS","091","Substantial","VMC","AXE CAPITOL INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200615/pdf"
"DCA25WA271","INC","200623","2025-07-21T00:05:00Z","Hobart Aerodrome",,"Australia",,"VH-YFY",,"false","Aviation","","2025-11-04T05:00:00Z",,,,,,,,,,,"-42.704360999999999","147.73339799999999","BOEING","737-800","AIR",,,"false",,,,,"NUSC","None",,"Virgin Australia","N/A",,"Final","","None"
"CEN25LA268","ACC","200595","2025-07-20T21:25:00Z","Baraboo","Wisconsin","United States",,"N9623Q","22840","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control during landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained",,"43.522025999999997","-89.771237999999997","CESSNA","305A","AIR","DLL","Baraboo/Wisconsin Dells","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200595","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200595/pdf"
"CEN25LA265","ACC","200590","2025-07-20T16:45:00Z","Oshkosh","Wisconsin","United States",,"N53TL","88","false","Aviation","",,,"None","0","0","0","0","0",,,,"43.990955999999997","-88.560394000000002","QUESTAIR","VENTURE","AIR","OSH",,"true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200590/pdf"
"CEN25LA264","ACC","200584","2025-07-20T15:15:00Z","Pipestone","Minnesota","United States",,"N6557Q","A-57","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The failure of the left brake to release due to corrosion and pitting of the caliper piston and bore, which resulted in a runway excursion.","Aircraft - Aircraft systems - Landing gear system - Master cylinder/brake valve - Fatigue/wear/corrosion",,"43.984720000000003","-96.303479999999993","ALON","A2","AIR","PQN","PIPESTONE MUNI","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200584","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200584/pdf"
"GAA25WA282","ACC","202317","2025-07-20T15:00:00Z","Kelvinhaugh",,"Australia",,"VH-EYQ",,"false","Aviation","",,,"Fatal","2","0","0","2",,,,,,,"Riems Aviaition S.A.","F406",,,,"false",,,,,,,,,"N/A",,,"","None"
"CEN25LA315","ACC","200759","2025-07-20T13:50:00Z","Faith","South Dakota","United States",,"N3443C","26486","false","Aviation","DirectorBrief","2025-12-04T05:00:00Z","2025-12-04T18:00:00Z","None","0","0","0","0",,"The pilot's failure to maintain directional control during the landing roll with crosswind.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"45.034939999999999","-102.02052","CESSNA","170B","AIR","D07","Faith Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200759","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200759/pdf"
"ENG25WA056","ACC","201991","2025-07-20T13:30:00Z","Britânia, state of Goiás","Other Foreign","Brazil",,"PR-CBG","14765","false","Aviation","","2026-01-20T05:00:00Z",,,,,,,,,,,,,"AgustaWestlands","AW119 MKII","HELI",,,"false",,"TS",,,"NUSN","Unknown",,"Military Firefighters of Brazil","N/A",,"Final","","None"
"WPR25LA216","ACC","200586","2025-07-20T10:36:00Z","Concrete","Washington","United States",,"N6964A","29064","false","Aviation","DirectorBrief","2025-10-17T04:00:00Z","2025-10-17T17:00:00Z","Minor","0","0","1","1","0","The pilot’s failure to maintain clearance from powerlines, which resulted in a wire strike.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment",,"48.520373999999997","-121.87735000000001","CESSNA","172","AIR","N/A",,"false","1","REC",,"PERS","091","Substantial","VMC","Daniel P Gore","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200586","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200586/pdf"
"ERA25FA272","ACC","200578","2025-07-20T09:00:00Z","Lititz","Pennsylvania","United States",,"N819MA","4697569","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"40.128371000000001","-76.277458999999993","PIPER","PA46-500TP","AIR","LNS","LANCASTER","false","1",,,"PERS","091","Substantial","IMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200578/pdf"
"CEN25FA261","ACC","200577","2025-07-19T21:50:00Z","Meadow Grove","Nebraska","United States",,"N55161","F.S. 07-2-00083","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"42.114167000000002","-97.772166999999996","KOLB","FIRESTAR","AIR",,,"false","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200577/pdf"
"CEN25LA271","ACC","200600","2025-07-19T14:36:00Z","Kerrick","Texas","United States",,"N4426Z","17.09.012","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation",,"36.508358999999999","-102.39212000000001","PZL SWIDNIK","PW-5","GLI","5TE4","Perkins-Protho Cimarron Ranch Airport","false","0",,,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200600","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200600/pdf"
"WPR25LA219","ACC","200589","2025-07-19T13:00:00Z","Hollister","California","United States",,"N551SG, N926DT","4562, 80759","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"36.887566","-121.40454","CIRRUS DESIGN CORP, NELSON DOUGLAS","SR22, VANS RV-8","AIR, AIR","CVH",,"false, false","1, 1",,,"PERS, PERS","091, 091","Substantial, Minor",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200589/pdf"
"ENG25WA047","ACC","200639","2025-07-19T12:27:00Z","Lac du Poisson Blanc",,"Canada",,"C-FJAC","937","false","Aviation","",,,"None","0","0","0","0",,,,,,,"VIKING AIRCRAFT","DHC-2 MK. I (Beaver)","AIR",,,"false",,,,,"NUSC","Substantial",,"Air Tunilik Inc.","N/A",,"Prelim","","None"
"CEN25LA260","ACC","200576","2025-07-19T11:53:00Z","Lansing","Michigan","United States",,"N888DK","18504385","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0","0","The pilot’s improper landing flare and subsequent failure to maintain directional control during the landing in a crosswind condition.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"42.778646999999999","-84.586206000000004","CESSNA","A185F","AIR","LAN","Capital Region International Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200576","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200576/pdf"
"GAA25WA214","INC","200604","2025-07-19T04:00:00Z","Miranda","Other Foreign","Venezuela",,"YV104E","15281130","false","Aviation","","2025-08-12T04:00:00Z",,"None","0","0","0","0",,,,,,,"CESSNA","152","AIR","SVCS",,"false","1",,,"UNK","NUSN","Minor",,,"N/A",,"Final","","None"
"DCA25LA267","ACC","200574","2025-07-18T22:49:00Z","North Charleston","South Carolina","United States",,"JA986A, N247BZ","55341","false","Aviation","",,,"Minor","0","0","2","2",,,,,"32.8917","-80.037700000000001","BOEING, AIRBUS CANADA LP","787, BD-500-1A11","AIR, AIR",,,"false, false","2",,"NSCH, SCHD",,"129, 121","Minor, Substantial",,"ANA, Breeze Airways","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200574/pdf"
"OPS25LA052","INC","200594","2025-07-18T20:48:00Z","Minot","North Dakota","United States",,"N604CZ, UNK, N41349","17000181, 28-7415179","false","Aviation","",,,"None","0","0","0","0",,,,,"48.225090999999999","-101.24420000000001","EMBRAER-EMPRESA BRASILEIRA DE, BOEING, PIPER","ERJ 170-200 LR, B-52, PA-28-151","AIR, UNK, AIR","MOT","MINOT INTL","false, false, false","2, 8, 1",,"SCHD, SCHD, SCHD","UNK, PERS","121, ARMF, 091","None, None, None","VMC","DELTA AIR LINES INC, Military, MINOT AERO CENTER","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200594/pdf"
"DCA25LA268","ACC","200619","2025-07-18T18:35:00Z","Santa Barbara","California","United States",,"N822UA","0948","false","Aviation","DirectorBrief","2026-03-17T04:00:00Z","2026-03-17T18:00:00Z","Serious","0","1","0","0","1","The ramp worker’s premature entry into the jet blast hazard area of an operating engine due to his failure to maintain situational awareness and his misinterpretation of the marshaller’s hand signals.","Personnel issues - Action/decision - Action - Incorrect action performance - Ground crew",,"34.426200999999999","-119.83999","AIRBUS INDUSTRIE","A319-131","AIR","KSBA","Santa Barbara Municipal Airport","false","2","TF","SCHD",,"121","None","VMC","UNITED AIRLINES INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200619","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200619/pdf"
"CEN25LA259","ACC","200575","2025-07-18T18:30:00Z","Oshkosh","Wisconsin","United States",,"N7369K","20-278","false","Aviation","DirectorBrief","2025-10-02T04:00:00Z","2025-10-02T17:00:00Z","None","0","0","0","0","0","The pilot’s aggressive brake application which resulted in a loss of directional control and a ground loop.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"43.977080999999998","-88.557106000000005","PIPER","PA-20","AIR","OSH","Wittman Regional Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200575","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200575/pdf"
"CEN25LA266","ACC","200591","2025-07-18T08:00:00Z","Bloomington","Illinois","United States",,"N975TR","1235","false","Aviation","DirectorBrief","2025-09-16T04:00:00Z",,"Minor","0","0","1","1","0","The pilot’s failure to avoid power lines during an aerial application flight.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition",,"40.438299999999998","-88.922588000000005","BELL","B206-B","HELI","BMI","CENTRAL IL RGNL/BLOOMINGTON-NORMAL","false","1","TS",,"AAPL","137","Substantial","VMC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200591/pdf"
"ERA25LA271","ACC","200567","2025-07-18T08:00:00Z","Bowling Green","Kentucky","United States",,"N288EE","140972","false","Aviation","DirectorBrief","2025-11-20T05:00:00Z","2025-11-20T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to attain an appropriate touchdown point during landing, which resulted in a runway overrun and collision with a fence.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",,"36.958284999999997","-86.413404999999997","ROHRER DOUGLAS D","VANS RV-14A","AIR","BWG","BOWLING GREEN-WARREN COUNTY RGNL","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200567","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200567/pdf"
"WPR25FA214","ACC","200571","2025-07-18T00:58:00Z","West Yellowstone","Montana","United States",,"N7186W","28-997","false","Aviation","",,,"Fatal","3","0","0","3",,,,,"44.597453999999999","-111.13096","PIPER","PA-28-180","AIR","WYS",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200571/pdf"
"WPR25LA218","ACC","200588","2025-07-17T17:00:00Z","Round Rock","Arizona","United States",,"N425D","425-0121","false","Aviation","",,,"None","0","0","0","0","0",,,,"36.479999999999997","-109.38","CESSNA","425","AIR",,,"false","2",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200588/pdf"
"WPR25LA217","ACC","200587","2025-07-17T15:50:00Z","First Mesa","Arizona","United States",,"N182KC","R18201139","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"35.822004999999997","-110.32340000000001","CESSNA","TR182","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200587/pdf"
"ANC25LA076","ACC","200608","2025-07-17T13:00:00Z","Glennallen","Alaska","United States",,"N91393",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"CESSNA","180H",,,,"false",,,,,,,,,"In work",,,"",""
"ERA25LA270","ACC","200558","2025-07-17T12:22:00Z","Sunset","South Carolina","United States",,"N460WW","46-8608022","false","Aviation","",,,"None","0","0","0","0",,,,,"34.898611000000002","-82.865832999999995","PIPER","PA46","AIR",,,"false","1",,,"POSI","091","Substantial","VMC","Christopher Higgins","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200558/pdf"
"DCA25LA272","ACC","200627","2025-07-17T11:53:00Z","Germantown","Kentucky","United States",,"N330PQ","15330","false","Aviation","DirectorBrief","2025-10-23T04:00:00Z","2025-10-23T18:00:00Z","Serious","0","1","0","1",,"An inadvertent encounter with severe turbulence during descent.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Cabin crew, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Passenger",,"38.671999999999997","-83.991","BOMBARDIER INC","CL-600-2D24","AIR",,,"false","2","TF","SCHD",,"121","None","IMC","Endeavor Air","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200627","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200627/pdf"
"CEN25LA258","ACC","200565","2025-07-17T11:22:00Z","Blaine","Minnesota","United States",,"N237FC","7-5255","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control while landing with a crosswind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"45.144888999999999","-93.210194000000001","ZENITH","STOL CH701","AIR","ANE","Anoka County/Blaine (Janes FLD) Airport","true","1","REC",,"FLTS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200565","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200565/pdf"
"CEN25LA257","ACC","200564","2025-07-17T08:05:00Z","New Richmond","Wisconsin","United States",,"N69NB","21084","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","Minor","0","0","1","1","0","The pilot’s failure to maintain proper airspeed and altitude during the approach which resulted in a runway overshoot and subsequent landing in a lake. Contributing to the accident was the pilot’s delayed remedial action to abort the landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Configuration - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot",,"45.139636000000003","-92.540447999999998","Van's Aircraft","RV-6","AIR","RNH","NEW RICHMOND RGNL","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200564","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200564/pdf"
"OPS25LA054","INC","200629","2025-07-16T16:42:00Z","Freeland","Michigan","United States",,"N833SK","15456","false","Aviation","",,,"None","0","0","0","0",,,,,"43.537247999999998","-84.089552999999995","BOMBARDIER INC","CL-600-2D24","AIR","MBS","MBS INTL","false","2",,"SCHD",,"121","None","VMC","SKYWEST AIRLINES INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200629/pdf"
"ERA25LA269","ACC","200556","2025-07-16T15:02:00Z","Sylacauga","Alabama","United States",,"N5353E","D-5856","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"33.172879999999999","-86.322620000000001","BEECH","K35","AIR","SCD","MERKEL FLD SYLACAUGA MUNI","false","1",,,"BUS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200556/pdf"
"CEN25LA256","ACC","200563","2025-07-16T14:10:00Z","Greencastle","Indiana","United States",,"N45CL","004","false","Aviation","DirectorBrief","2025-09-16T04:00:00Z",,"Minor","0","0","1","1","0","The pilot’s failure to maintain pitch control during takeoff. Contributing to the accident was the pilot’s inexperience in the accident gyroplane.","Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",,"39.633527999999998","-86.813806","FARRINGTON","TWINSTAR","GYRO","KGPC","Putnam County","true","1","REC",,"FLTS","091","Substantial","VMC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200563/pdf"
"CEN25LA254","ACC","200561","2025-07-15T18:00:00Z","Russellville","Indiana","United States",,"N7501A","803B","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The pilot’s failure to establish and maintain the airstrip centerline during takeoff, which resulted in the airplane’s right wingtips contacting the corn that bordered the airstrip.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"39.855043999999999","-86.959175999999999","Schweizer Aircraft Corp","G-164B","AIR","II68","Durham Airport","false","1","TP",,"AAPL","137","Substantial","VMC","BI-State Air, Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200561","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200561/pdf"
"CEN25LA253","ACC","200559","2025-07-15T17:30:00Z","Melbourne","Arkansas","United States",,"N935ER","4496195","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","None","0","0","0","0",,"The flight crew’s failure to use the airplane pre-landing checklist and failure to extend the airplane’s landing gear before landing.","Personnel issues - Task performance - Use of equip/info - Use of checklist - Flight crew, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",,"36.074922999999998","-91.830680000000001","PIPER","PA-44-180","AIR","42A","MELBOURNE MUNI/JOHN E MILLER FLD","false","2","REC",,"INST","091","Substantial","VMC","Ozarka College","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200559","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200559/pdf"
"WPR25FA213","ACC","200553","2025-07-15T15:40:00Z","Quinault","Washington","United States",,"N80TM","259SR","false","Aviation","",,,"Fatal","1","1","1","3","0",,,,"47.581476000000002","-123.67305","SCOTT MACWILLIAM","SR3500 MOOSE","AIR",,,"false","1",,,"PERS","091","Substantial",,,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200553/pdf"
"WPR25LA215","ACC","200585","2025-07-15T11:43:00Z","North Las Vegas","Nevada","United States",,"N945B","TC-1826","false","Aviation","DirectorBrief","2025-11-06T05:00:00Z","2025-11-06T18:00:00Z","None","0","0","0","0","0","The failure of the pilot to set the flaps to the proper configuration for takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"36.210703000000002","-115.19444","BEECH","95-B55 (T42A)","AIR","VGT","NORTH LAS VEGAS","false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200585","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200585/pdf"
"GAA25WA212","ACC","200566","2025-07-15T10:56:00Z","Galapagos Islands","Pacific Ocean","Panama",,"HP-1983PA",,"false","Aviation","","2025-10-01T04:00:00Z",,,,,,,,,,,,,"HUGHES","369","HELI",,,"false",,,,,"NUSN","Unknown",,,"N/A",,"Final","","None"
"CEN25LA267","ACC","200593","2025-07-15T08:12:00Z","Wyoming","Illinois","United States",,"N647RA","402B-1248","false","Aviation","DirectorBrief","2025-10-09T04:00:00Z","2025-10-09T17:00:00Z","Minor","0","0","1","1",,"The pilot’s failure to attain a positive climb rate due to airplane’s improper takeoff configuration.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Environmental issues - Operating environment - Airport facilities/design - Runway/landing area length - Not specified, Aircraft - Aircraft systems - Flight control system - (general) - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot",,"41.014380000000003","-89.716059999999999","AIR TRACTOR INC","AT-402B","AIR","PVT","Private","false","1","TP",,"AAPL","137","Substantial","VMC","Diversified Applications Inc.","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200593","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200593/pdf"
"GAA25WA211","ACC","200557","2025-07-15T04:43:00Z","Khancoban",,"Australia",,"VH-KZK",,"false","Aviation","","2025-09-17T04:00:00Z",,"Fatal","1","0","0","1","0",,,,"-36.220167000000004","148.25366700000001","BEECH","35","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Prelim","","None"
"OPS25LA048","INC","200560","2025-07-15T01:05:00Z","Monterey","California","United States",,"N185SY","17000600","false","Aviation","",,,"None","0","0","0","0",,,,,"36.588273999999998","-121.85733","EMBRAER","ERJ 170-200 LR","AIR","MRY","MONTEREY RGNL","false","2",,"SCHD",,"121","None","IMC","SKYWEST AIRLINES INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200560/pdf"
"ERA25LA266","ACC","200525","2025-07-14T20:50:00Z","Pembroke Pines","Florida","United States",,"N289","P3370233","false","Aviation","DirectorBrief","2025-11-14T05:00:00Z","2025-11-14T18:00:00Z","Minor","0","0","3","3","0","The pilot’s inadequate preflight fuel planning, which resulted in fuel exhaustion and a subsequent total loss of engine power to one of the airplane’s two engines. Contributing to the outcome was the pilot’s loading of the airplane beyond its maximum gross weight.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - Pilot",,"25.983332999999998","-80.216667000000001","CESSNA","T337G","AIR","HWO","North Perry Airport","false","2","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200525","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200525/pdf"
"DCA25LA286","ACC","200742","2025-07-14T19:30:00Z","Boston","Massachusetts","United States",,"N224JQ","17000209","false","Aviation","",,,,"0","0","0",,"0",,,,"42.362943999999999","-71.006388999999999","EMBRAER-EMPRESA BRASILEIRA DE","ERJ 170-200 LR","AIR","BOS","GENERAL EDWARD LAWRENCE LOGAN INTL","false","2",,"SCHD",,"121","Substantial",,"Republic Airways","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200742/pdf"
"ANC25LA089","ACC","200821","2025-07-14T14:30:00Z","Egegik","Alaska","United States",,"N2638M","12-981","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0",,"The pilot’s excessive use of brakes during landing roll, which resulted in a nose-over.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft systems - Landing gear system - Landing gear brakes system - Incorrect use/operation",,"57.880000000000003","-157.27000000000001","PIPER","PA-12","AIR","NONE","Remote Strip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200821","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200821/pdf"
