"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"GAA25WA194","ACC","200398","2025-06-18T15:44:00Z","Salvador","Other Foreign","Brazil",,"PT-LKC","402B-0850","false","Aviation","","2025-09-12T04:00:00Z",,"None","0","0","0","0",,,,,"-12.908314000000001","-38.321255999999998","CESSNA","402","AIR","SBSV","Salvador–Deputado Luís Eduardo Magalhães International","false","2","REC",,,"NUSN","Unknown",,,"N/A",,"Final","","None"
"CEN25LA211","ACC","200352","2025-06-18T15:00:00Z","Falun","Wisconsin","United States",,"N932DB","U20605397","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","None","0","0","0","0","0","The pilot experiencing the featureless terrain illusion during the approach which gave the perception that the airplane was at a higher altitude over the glassy water surface than it was, resulting in the airplane impacting the water.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Glassy surface - Contributed to outcome, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Glassy surface - Awareness of condition, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Glassy surface - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Psychological - Perception/orientation/illusion - Visual illusion/disorientation - Pilot",,"45.777188000000002","-92.482811999999996","CESSNA","U206","AIR",,,"false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200352","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200352/pdf"
"GAA25WA231","ACC","200723","2025-06-18T13:56:00Z","Gloucestershire","Other Foreign","United Kingdom",,"G-SARA",,"false","Aviation","","2025-09-25T04:00:00Z",,,,,,,,,,,,,"PIPER","PA-28-181","AIR",,,"false",,,,,"129","Minor",,,"N/A",,"Final","","None"
"WPR25LA186","ACC","200374","2025-06-18T13:00:00Z","Challis","Idaho","United States",,"N6161C","015SR","false","Aviation","DirectorBrief","2025-09-26T04:00:00Z","2025-09-26T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Contributed to outcome",,"44.808205999999998","-114.80843","KOHUT MARK A","MURPHY SR 2500","AIR","C53","Lower Loon Creek Airport","true","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200374","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200374/pdf"
"DCA25WA305","ACC","200881","2025-06-18T11:11:00Z","N/A",,"Seychelles",,"not reported, UNREG",,"false","Aviation","","2025-09-04T04:00:00Z",,"Serious","0","1","0","1","0",,,,"57.850887","15.828536","BOEING, SAAB","737, JAS 39 Gripen","AIR, AIR",,,"false, false",,,,,"121, ARMF","None, None",,"Norwegian Air","N/A",,"Final","","None"
"CEN25FA212","ACC","200354","2025-06-18T10:22:00Z","Three Points","Arizona","United States",,"N6436F","A1500444","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"31.978808999999998","-111.1764","CESSNA","A150L","AIR","RYN","RYAN FLD","false","1",,,"INST","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200354/pdf"
"DCA25WA247","INC","200435","2025-06-18T04:00:00Z","Brisbane",,"Australia",,"VH-VZG",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","737",,,,"false",,,,,"NUSC",,,,"N/A",,,"","None"
"CEN25LA209","ACC","200341","2025-06-17T14:24:00Z","Sealy","Texas","United States",,"N852BJ","140856","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilot’s improper use of airplane’s wheel brakes during the landing roll-out.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"29.733391999999998","-96.059180999999995","Vans Aircraft Company","RV-14","AIR","1XA7","Gloster Aerodrome","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200341","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200341/pdf"
"WPR25LA181","ACC","200339","2025-06-17T10:54:00Z","Heber City","Utah","United States",,"N6349S","15067149","false","Aviation","DirectorBrief","2025-09-16T04:00:00Z",,"None","0","0","0","0",,"The student pilot’s improper recovery from a bounced landing, which resulted in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"40.481805999999999","-111.4288","CESSNA","150G","AIR","HCR","HEBER VALLEY","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200339/pdf"
"CEN25LA208","ACC","200338","2025-06-16T14:15:00Z","New Century","Kansas","United States",,"N1UC","LW-140","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"38.839910000000003","-94.889088000000001","BEECH","E-90","AIR","IXD",,"false","2",,,"INST","091","Substantial","VMC","L and P Air LLC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200338/pdf"
"GAA25WA198","ACC","200441","2025-06-16T10:30:00Z","Mount Surprise",,"Australia",,"VH-TSS",,"false","Aviation","","2025-07-21T04:00:00Z",,"None","0","0","0","0",,,,,,,"CESSNA","182","AIR",,,"false",,,,,"UNK","Substantial",,,"N/A",,"Final","","None"
"GAA25WA188","ACC","200349","2025-06-16T04:00:00Z","Klint",,"Germany",,"D-ELKR",,"false","Aviation","","2025-07-29T04:00:00Z",,"Fatal","1","0","0","1",,,,,,,"RAND ROBINSON","KR2","AIR",,,"false",,,,,"NUSN","Destroyed",,,"N/A",,"Final","","None"
"DCA25LA238","ACC","200351","2025-06-15T22:17:00Z","Fort Myers","Florida","United States",,"N28478","31649","false","Aviation","DirectorBrief","2025-12-10T05:00:00Z","2025-12-10T19:00:00Z","Serious","0","2","1","3",,"The airplane’s inadvertent encounter with convective turbulence during descent, which resulted in serious injuries to two flight attendants.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"26.537524999999999","-81.762923000000001","BOEING","737-924ER","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","UNITED AIRLINES INC","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200351","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200351/pdf"
"WPR25LA172","ACC","200325","2025-06-15T15:19:00Z","Spokane Valley","Washington","United States",,"N6848","75-6848","false","Aviation","DirectorBrief","2025-10-02T04:00:00Z","2025-10-02T17:00:00Z","Minor","0","0","2","2","0","The pilot’s failure to maintain directional control during a takeoff roll in quartering tailwind conditions.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation",,"47.607246000000004","-117.17641999999999","BOEING","B75N1","AIR","WN92","SKY MEADOWS AIRPARK","false","1","REC","NSCH","PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200325","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200325/pdf"
"WPR25LA176","ACC","200332","2025-06-15T12:00:00Z","Willow Creek","Montana","United States",,"N71450","18259627","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","None","0","0","0","0",,"The pilot’s inadequate preflight inspection and fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level",,"45.822870000000002","-111.69888","CESSNA","182M","AIR",,,"false","1","REC",,"SKYD","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200332","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200332/pdf"
"CEN25LA210","ACC","200350","2025-06-15T11:18:00Z","Fort Morgan","Colorado","United States",,"N1996C","26141","false","Aviation","DirectorBrief","2026-01-09T05:00:00Z","2026-01-09T19:00:00Z","None","0","0","0","0","0","The pilot’s failure to maintain directional control of the tailwheel-equipped airplane during a gusty crosswind landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation",,"40.335444000000003","-103.80416","CESSNA","170B","AIR","FMM","Fort Morgan Municipal Airport","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200350","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200350/pdf"
"GAA25WA185","ACC","200343","2025-06-15T01:13:00Z","Guptkashi",,"India",,"VT-BKA",,"false","Aviation","","2025-08-07T04:00:00Z",,,,,,,,,,,,,"BELL","407","HELI",,,"false",,,,,"NUSC","Substantial",,,"N/A",,"Final","","None"
"WPR25LA174","ACC","200328","2025-06-14T16:00:00Z","Acampo","California","United States",,"N375ME","428","false","Aviation","",,,"Serious","0","1","0","1",,,,,"38.175944999999999","-121.31618","QUITTER JOHN F","MXL II","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200328/pdf"
"ANC25LA052","ACC","200324","2025-06-14T15:15:00Z","Cantwell","Alaska","United States",,"N2101Q","108-1182","false","Aviation","",,,"Minor","0","0","2","2",,,,,"63.226317000000002","-149.63272000000001","STINSON","108","AIR","NONE",,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200324/pdf"
"ERA25FA228","ACC","200322","2025-06-14T13:45:00Z","Tabor City","North Carolina","United States",,"N82UC","TH-276","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"34.00752","-78.686867000000007","BEECH","58","AIR",,,"false","2",,,"PERS","091","Destroyed","IMC","MAJESTY AIR INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200322/pdf"
"ANC25LA054","ACC","200331","2025-06-14T13:30:00Z","Modesto","California","United States",,"N4909T","R18201787","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to properly configure the airplane for landing.","Personnel issues - Action/decision - Action - Lack of action - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot",,"37.630000000000003","-120.95","CESSNA","TR182","AIR","MOD","Modesto","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200331","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200331/pdf"
"DCA25LA234","ACC","200337","2025-06-14T13:15:00Z","Ebro","Florida","United States",,"N969WN","41777","false","Aviation","DirectorBrief","2025-10-29T04:00:00Z","2025-10-29T18:00:00Z","Serious","0","1","0","1",,"The airplane’s encounter with convective turbulence during climb while diverting to an alternate airport, resulting in a serious injury to a passenger who disregarded the flight crew’s illuminated seat belt sign and the cabin crew’s instruction to remain seated.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"30.358155","-85.799313999999995","BOEING","737-7H4","AIR",,,"false","2","TF","SCHD",,"121","None","Unknown","SOUTHWEST AIRLINES CO","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200337","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200337/pdf"
"CEN25LA349","ACC","200896","2025-06-13T20:30:00Z","Westplains","Colorado","United States",,"N682RS","650-7001","false","Aviation","",,,,,,,,,,,,"40.892099999999999","-103.4785","CESSNA","650","AIR","LVN",,"false","2",,,"UNK","091","Substantial","IMC","AIRCRAFT RESOURCE CENTER INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200896/pdf"
"ANC25LA051","ACC","200321","2025-06-13T17:15:00Z","Fairbanks","Alaska","United States",,"N3846M","12-2757","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","Serious","0","1","0","1",,"The pilot’s failure to maintain clearance from trees during a go-around with a tailwind.","Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible",,"64.873335999999995","-147.01568","PIPER","PA-12","AIR","NONE","Private Strip","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200321","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200321/pdf"
"WPR25LA179","ACC","200335","2025-06-13T15:07:00Z","East Wenatchee","Washington","United States",,"N9550K","108-2550","false","Aviation","DirectorBrief","2025-08-21T04:00:00Z","2025-08-21T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during the landing roll with a left crosswind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",,"47.398806","-120.20683","STINSON","108-2","AIR","EAT","PANGBORN MEML","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200335","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200335/pdf"
"ERA25LA234","ACC","200359","2025-06-13T14:51:00Z","Interlachen","Florida","United States",,"N783RV","74002","false","Aviation","",,,"Minor","0","0","1","1","0",,,,"29.683039999999998","-81.930380999999997","STEVEN SCOTT GRASLEY","RV-7A","AIR","FD22","MELROSE LANDING","true","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200359/pdf"
"WPR25LA175","ACC","200329","2025-06-13T11:30:00Z","Hyampom","California","United States",,"N78720","18261776","false","Aviation","DirectorBrief","2026-02-11T05:00:00Z","2026-02-11T18:00:00Z","None","0","0","0","0",,"The pilot’s failure to use carburetor heat, which resulted in a loss of engine power due to
carburetor icing and a subsequent impact with terrain during a forced landing.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Aircraft - Aircraft power plant - Power plant - Air intake - Not used/operated, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot",,"40.619056","-123.4659","CESSNA","182P","AIR","H47","HYAMPOM","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200329","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200329/pdf"
"ANC25LA053","ACC","200330","2025-06-13T10:30:00Z","Yellow Pine","Idaho","United States",,"N84FS","001","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-07T17:00:00Z","None","0","0","0","0",,"The pilot's excessive application of the airplane’s wheel brakes during the landing roll, which resulted in a nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Surface speed/braking - Incorrect use/operation, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot",,"44.974221999999997","-115.72975","FREDERICK JOSEPH SHIPLE","KITFOX SS7","AIR","24K","Krassel USFS","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200330","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200330/pdf"
"WPR25LA173","ACC","200327","2025-06-13T09:40:00Z","Bountiful","Utah","United States",,"N407SJ","53608","false","Aviation","DirectorBrief","2025-08-28T04:00:00Z","2025-08-28T17:00:00Z","Minor","0","0","1","1",,"The pilot’s improper decision to depart with inadequate clearance from a hangar door, resulting in the helicopter’s collision with the door.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Effect on equipment",,"40.868149000000003","-111.92749000000001","BELL","407","HELI","BTF","Skypark Airport","false","1","TS",,"POSI","091","Substantial","VMC","Limitless Society, Mark Keaton Hoskins","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200327","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200327/pdf"
"DCA25LA233","INC","200326","2025-06-12T23:08:00Z","Guayaquil",,"Ecuador",,"N476MC","29256","false","Aviation","",,,"None","0","0","0","0",,,,,"2","79","BOEING","747-47UF","AIR",,,"false","4",,"NSCH",,"121","Minor",,"ATLAS AIR INC","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200326/pdf"
"ERA25LA229","ACC","200323","2025-06-12T19:50:00Z","Valparaiso","Florida","United States",,"N633AF","0680","false","Aviation","",,,"Minor","0","0","2","2",,,,,"30.480543000000001","-86.523205000000004","ROBINSON HELICOPTER CO","R66","HELI","DTS","DESTIN EXEC","false","1",,,"AOBV","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200323/pdf"
"ERA25LA227","ACC","200317","2025-06-12T18:50:00Z","Hartsville","Tennessee","United States",,"N312DA","1262","false","Aviation","",,,"None","0","0","0","0","0",,,,"36.450989999999997","-86.126774999999995","CIRRUS DESIGN CORP","SR22","AIR",,,"false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200317/pdf"
"DCA25WA236","INC","200347","2025-06-12T04:00:00Z","Pusan City",,"Republic Of Korea",,"Not reported",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","737","AIR",,"Gimhae International Airport","false",,,"SCHD",,"NUSC","None",,"China Airlines","N/A",,"Prelim","","None"
"DCA25WA232","ACC","200315","2025-06-12T04:00:00Z","Ahmedabab",,"India",,"VT-ANB",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","787",,,,"false",,,"SCHD",,"NUSC",,,"Air India","N/A",,,"",""
"CEN25LA205","ACC","200314","2025-06-11T22:45:00Z","Fort Stockton","Texas","United States",,"N77LH","891 320 688","false","Aviation","",,,"None","0","0","0","0","0",,,,"30.915258999999999","-102.91645","LANCAIR","360","AIR","FST","FORT STOCKTON-PECOS COUNTY","true","1",,,"PERS","091","Destroyed","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200314/pdf"
"WPR25LA177","ACC","200333","2025-06-11T17:30:00Z","Tonasket","Washington","United States",,"N78AW","7059","false","Aviation","DirectorBrief","2025-08-21T04:00:00Z","2025-08-21T17:00:00Z","None","0","0","0","0",,"The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.","Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible",,"48.750537000000001","-118.99590999999999","ROLLADEN SCHNEIDER","LS-7WL","GLI",,,"false","0",,,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200333","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200333/pdf"
"GAA25WA200","ACC","200443","2025-06-11T12:45:00Z","Venn",,"Australia",,"VH-OOE",,"false","Aviation","","2025-07-02T04:00:00Z",,"None","0","0","0","0",,,,,"-14.633333","132.38333299999999","ROBINSON","R44","HELI",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Prelim","","None"
"ANC25LA050","ACC","200316","2025-06-11T09:52:00Z","Honolulu","Hawaii","United States",,"N221LM","SH3722","false","Aviation","DirectorBrief","2025-09-05T04:00:00Z","2025-09-05T18:00:00Z","None","0","0","0","0",,"The pilots’ failure to extend the landing gear prior to landing. Contributing to the accident was the pilots’ failure to complete the Before Landing checklist.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated, Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Psychological - Attention/monitoring - Attention - Pilot",,"21.308333000000001","-157.92283","SHORT BROS","SD3-60","AIR","HNL","Daniel K Inouye International Airport","false","2","TP","NSCH","POSI","135","Substantial","VMC","Trans Executive Airlines of Hawaii Inc","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200316","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200316/pdf"
"GAA25WA183","ACC","200305","2025-06-11T09:14:00Z","Chalfont St Peter, Buckinghamshire",,"United Kingdom",,"G-WBRN",,"false","Aviation","","2025-11-10T05:00:00Z",,"Fatal","1","0","0","1",,,,,,,"ROBINSON","R66","HELI",,,"false",,,,,"129","Destroyed",,,"N/A",,"Final","","None"
"ANC25LA047","ACC","200308","2025-06-10T15:23:00Z","Camas","Washington","United States",,"N991RS","140872","false","Aviation","DirectorBrief","2025-08-11T04:00:00Z","2025-08-11T17:00:00Z","None","0","0","0","0",,"The pilot’s failure to maintain directional control during landing roll which resulted in a runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Ability to respond/compensate",,"45.627896","-122.40279","BRIAN PECK","RV-14","AIR","1W1","Camas Grove Field","true","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200308","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200308/pdf"
"ERA25LA226","ACC","200299","2025-06-10T13:20:00Z","Murfreesboro","Tennessee","United States",,"N15PM","E-1016","false","Aviation","",,,"Serious","0","1","0","1","0",,,,"35.859381999999997","-86.377500999999995","BEECH","A36","AIR","MBT","MURFREESBORO MUNI","false","1",,,"PERS","091","Substantial","VMC",,"In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200299/pdf"
"DCA25WA235","ACC","200346","2025-06-10T04:00:00Z","near waypoint DAGAG",,"Singapore",,"9V-OFI",,"false","Aviation","",,,,,,,,,,,,,,"BOEING","787","AIR",,,"false",,,"SCHD",,"NUSC","None",,"Scoot","N/A",,"Prelim","","None"
"ENG25WA041","INC","200450","2025-06-09T18:34:00Z","Pudahuel","Other Foreign","Chile",,"PR-MAG","1832","false","Aviation","","2025-08-18T04:00:00Z",,"None","0","0","0","0",,,,,"-33.390571999999999","-70.793865999999994","AIRBUS","A320","AIR","SCEL","Arturo Merino Benítez International Airport","false",,"TF","SCHD",,"NUSC","None",,"LATAM Brasil","N/A",,"Final","","None"
"ANC25LA071","ACC","200508","2025-06-09T10:00:00Z","Willow","Alaska","United States",,"N3994Z","18-7943","false","Aviation","",,,"None","0","0","0","0",,,,,"61.755474","-150.05266","PIPER","PA-18-150","AIR","UUO","WILLOW","false","1",,,"INST","091","Substantial",,"Blue River Aviation","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200508/pdf"
"ERA25LA273","ACC","200582","2025-06-09T07:00:00Z","New Port Richey","Florida","United States",,"N9166Z","29-0035","false","Aviation","",,,"None","0","0","0","0","0",,,,"28.283083000000001","-82.640699999999995","MOONEY","M20R","AIR","FA40","HIDDEN LAKE","false","1",,,"PERS","091","Substantial","VMC","DLH PILOT","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200582/pdf"
"GAA25WA181","ACC","200288","2025-06-08T19:30:00Z","Bromsgrove",,"United Kingdom",,"G-CKIS","PFA 202A-12702","false","Aviation","","2025-09-25T04:00:00Z",,"None","0","0","0","0",,,,,,,"PULSAR","XP","AIR",,,"false",,,,"UNK","NUSN","Substantial",,,"N/A",,"Final","","None"
"CEN25LA199","ACC","200285","2025-06-08T19:09:00Z","Mineral Wells","Texas","United States",,"N7376N","18263159","false","Aviation","DirectorBrief","2025-10-09T04:00:00Z","2025-10-09T17:00:00Z","None","0","0","0","0",,"The pilot’s improper fuel tank selection prior to takeoff, which resulted in a total loss of engine power due to fuel starvation. Contributing to the accident was the pilot’s failure to follow the airplane checklist.","Personnel issues - Task performance - Use of equip/info - Use of checklist - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management, Aircraft - Aircraft systems - Fuel system - Fuel selector/shutoff valve - Incorrect use/operation",,"32.782525999999997","-98.060291000000007","CESSNA","182P","AIR","MWL","Mineral Wells","false","1","REC",,"PERS","091","Substantial","VMC",,"Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=200285","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200285/pdf"
"GAA25WA187","ACC","200345","2025-06-08T16:00:00Z","Ladysmith",,"South Africa",,"ZS-KFB",,"false","Aviation","","2025-07-02T04:00:00Z",,,,,,,,,,,,,"PIPER","PA28","AIR",,,"false",,,,,"NUSN","Substantial",,,"N/A",,"Final","","None"
